,Group,PD,SR,J,J_loess_prediction,J_residuals,J_highlight_high,J_highlight_low,R2
207,NGR,-0.2731072356650171,-0.3478112764350301,-2.732849924727982,-0.033787190038966936,-2.699062734689015,False,True,0.009295374433878179
208,NIC,1.2479395697347755,1.106276940078676,-0.1723889883258487,-0.025739306246318133,-0.14664968207953058,False,False,0.009295374433878179
209,NLA,-0.6877780655495506,-1.0846843279216114,-1.5016154036090184,0.09921398383919672,-1.6008293874482151,False,False,0.009295374433878179
210,NNS,0.7143608773083021,0.700515240754854,-0.7682458739518918,-0.06265207426173562,-0.7055937996901562,False,False,0.009295374433878179
211,NOR,-0.5618226096281547,-0.1862733238983291,1.3243135998242783,0.049705313930531694,1.2746082858937466,False,False,0.009295374433878179
212,NRU,-0.9992542342584176,-1.5340381556825426,0.9012783368523124,0.2778217749487752,0.6234565619035373,False,False,0.009295374433878179
213,NSC,-0.8308643319415635,-0.9708682891234034,-1.0534845371494117,0.1757716615367313,-1.229256198686143,False,False,0.009295374433878179
214,NSW,-0.133742418478339,-0.2373600847840067,0.526060521386285,-0.0453248879767041,0.5713854093629891,False,False,0.009295374433878179
215,NTA,0.4720901400797102,0.1512156976782091,0.3289935027165993,-0.066752788456319,0.39574629117291826,False,False,0.009295374433878179
216,NUE,-0.7621917823031715,-1.3606375673589184,3.094551989853008,0.13682806057619107,2.957723929276817,True,False,0.009295374433878179
217,NUN,-1.1134390664821303,-1.3606375673589184,0.8000593764976595,0.3172938447448145,0.482765531752845,False,False,0.009295374433878179
218,NWC,0.345642286431532,0.7425575116536355,-0.8306401000323183,-0.06878121638217637,-0.7618588836501419,False,False,0.009295374433878179
219,NWG,1.1498333899807414,1.0914737743627525,0.4027369807083542,-0.03229023487886273,0.4350272155872169,False,False,0.009295374433878179
220,NWH,-0.5175832519500445,-0.6123776352883421,-1.0158102517370595,0.031843126543939816,-1.0476533782809994,False,False,0.009295374433878179
221,NWJ,-0.6179218027073942,-0.6908187644805573,-1.006966803763752,0.06859235851983028,-1.0755591622835823,False,False,0.009295374433878179
222,NWM,0.0702458220704505,0.0370833440830452,-1.0958892500499606,-0.056662691542758666,-1.039226558507202,False,False,0.009295374433878179
223,NWT,-1.6783077373150332,-1.213130445937304,1.0603038875697042,0.4200194359384966,0.6402844516312076,False,False,0.009295374433878179
224,NWY,-0.411609163748422,-0.4715702278899226,-1.0275292569513816,-0.0018868216201322664,-1.0256424353312494,False,False,0.009295374433878179
225,NZN,-1.0631595424876008,-0.5395487887108873,-0.5838132999729075,0.3030003320471052,-0.8868136320200127,False,False,0.009295374433878179
226,NZS,-1.0625806749819375,-0.6123776352883421,0.4966916882391033,0.3028133357137474,0.1938783525253559,False,False,0.009295374433878179
227,OFS,-0.4093914925531765,-0.6123776352883421,-0.2531814193051201,-0.0026725712442696847,-0.25050884806085044,False,False,0.009295374433878179
228,OGA,-1.1590590916384884,-1.5340381556825426,0.4546120016387517,0.32812857441361143,0.12648342722514028,False,False,0.009295374433878179
229,OHI,-0.63543017758971,-0.6123776352883421,-1.4630467312959878,0.07634466474427548,-1.5393913960402634,False,False,0.009295374433878179
230,OKL,-0.6174764099192638,-0.5395487887108873,-1.748586128320906,0.06839647751728799,-1.8169826058381942,False,False,0.009295374433878179
231,OMA,-0.0352769838609279,-0.1375911635537256,-1.3944499054960862,-0.05170331534392192,-1.3427465901521642,False,False,0.009295374433878179
232,ONT,-0.202052412826854,-0.1375911635537256,-0.4872333392867397,-0.04090117658946795,-0.4463321626972717,False,False,0.009295374433878179
233,ORE,-0.4011617829370851,-0.5395487887108873,0.8177892856082611,-0.005569715122106875,0.823359000730368,False,False,0.009295374433878179
234,PAK,0.8469182976567861,0.965132346865476,0.5797914682411185,-0.0543634243031744,0.6341548925442929,False,False,0.009295374433878179
235,PAL,-0.0604079990674312,0.1866512807783093,-0.8932884477896966,-0.04865499309595294,-0.8446334546937437,False,False,0.009295374433878179
236,PAN,1.455317510930172,1.354880366926274,0.1733713790614125,-0.01272111774737463,0.18609249680878714,False,False,0.009295374433878179
237,PAR,0.7147619640076209,0.7830094256513634,-0.7029258889142843,-0.06262902076697013,-0.6402968681473142,False,False,0.009295374433878179
238,PEI,-1.2489387444590836,-1.3606375673589184,-1.8284602626741773,0.3478937657518361,-2.1763540284260134,False,True,0.009295374433878179
239,PEN,-0.4126762827699386,-0.5395487887108873,-0.7366892168945901,-0.0015080042787735213,-0.7351812126158166,False,False,0.009295374433878179
240,PER,1.7246517634634757,1.6769644200842262,0.4011500294934148,0.005658821252610477,0.3954912082408043,False,False,0.009295374433878179
241,PHI,1.517056838656032,1.400702438085161,0.2452946573935857,-0.008745672481614715,0.2540403298752004,False,False,0.009295374433878179
242,PIT,-1.4498858831265256,-2.0137945668490214,-0.4361084194255373,0.3944633813009037,-0.830571800726441,False,False,0.009295374433878179
243,POL,-0.2761032666333507,0.220928367474343,1.0479336563668535,-0.033587622367834774,1.0815212787346884,False,False,0.009295374433878179
244,POR,-0.3357550127418187,0.0765290130562803,0.2519790043289515,-0.023356421364692004,0.2753354256936435,False,False,0.009295374433878179
245,PRM,-0.4313942747688793,-0.0465899257343305,-0.4458236966725094,0.004652743882435054,-0.4504764405549444,False,False,0.009295374433878179
246,PUE,0.0967561324462617,0.1866512807783093,-0.8231776767404385,-0.059252628403583196,-0.7639250483368554,False,False,0.009295374433878179
247,QLD,0.9326708352773694,0.8779247069864101,0.0417742818093004,-0.04801572643423201,0.08979000824353242,False,False,0.009295374433878179
248,QUE,-0.2807466703457117,-0.2911066102048046,-0.5449371481620143,-0.033270485535088004,-0.5116666626269263,False,False,0.009295374433878179
249,REU,-0.7027848670185388,-1.0846843279216114,0.2613653252819958,0.10653557122033967,0.1548297540616561,False,False,0.009295374433878179
250,RHO,-0.5786479220544717,-0.7758306895441908,-1.0293787251532216,0.05576966926907169,-1.0851483944222933,False,False,0.009295374433878179
251,ROD,-2.1235021938365857,-2.0137945668490214,0.5846392714387179,0.45945443763060034,0.1251848338081175,False,False,0.009295374433878179
252,ROM,0.1145044574750321,0.6111107467498976,1.0049492531287136,-0.06076062885754908,1.0657098819862627,False,False,0.009295374433878179
253,RUC,-0.4689908793542097,-0.0465899257343305,0.9305686169229316,0.01619192782185368,0.9143766891010779,False,False,0.009295374433878179
254,RUE,-0.394705652499324,0.0765290130562803,0.1835207357011871,-0.007820280123280714,0.1913410158244678,False,False,0.009295374433878179
255,RUN,-0.5631584649720442,0.0370833440830452,-0.1192734108038189,0.05024858607623555,-0.16952199688005445,False,False,0.009295374433878179
256,RUS,-0.2732152044184576,0.1145389224482926,0.9630375878526912,-0.03378006302702713,0.9968176508797184,False,False,0.009295374433878179
257,RUW,-0.8688808504026836,-0.1375911635537256,0.0681613348690603,0.19870164571248833,-0.13054031084342804,False,False,0.009295374433878179
258,RWA,0.5795562218746101,0.3773202831553167,0.5575023853537667,-0.06545604315119061,0.6229584285049573,False,False,0.009295374433878179
259,SAK,-0.8284499846361024,-0.9708682891234034,0.4167658485281701,0.17434442933589742,0.2424214191922727,False,False,0.009295374433878179
260,SAM,-0.2960187621422182,-0.6908187644805573,2.209507211189006,-0.029588716893725192,2.2390959280827314,True,False,0.009295374433878179
261,SAR,-0.4033153588279262,-0.0465899257343305,0.5693210699712574,-0.004814542772272159,0.5741356127435295,False,False,0.009295374433878179
262,SAS,-0.7622170668415115,-0.8686427403087341,0.6602749002058123,0.13684170674377572,0.5234331934620365,False,False,0.009295374433878179
263,SAU,0.2863106888344157,0.1866512807783093,-1.7577132756546192,-0.06818611807274104,-1.6895271575818782,False,False,0.009295374433878179
264,SCA,-0.2466862362147162,-0.4078260557832601,-0.9598491521512746,-0.03754350337276089,-0.9223056487785137,False,False,0.009295374433878179
265,SCI,-0.4773454213474875,-0.8686427403087341,0.9818464984274649,0.017954550255385452,0.9638919481720793,False,False,0.009295374433878179
266,SCS,-0.7422190783495282,-1.0846843279216114,0.6704500340683276,0.12621830981720847,0.5442317242511191,False,False,0.009295374433878179
267,SCZ,-0.8397294618942052,-1.3606375673589184,1.1796456894184466,0.18104373902808543,0.9986019503903611,False,False,0.009295374433878179
268,SDA,-0.5672218609601208,-0.5395487887108873,-1.8629188566355872,0.051902352032283244,-1.9148212086678704,False,False,0.009295374433878179
269,SEL,-1.402983837357319,-1.7447056892362882,0.5709273577500996,0.3857283853822548,0.18519897236784483,False,False,0.009295374433878179
270,SEN,0.9201742291930696,0.8596013411073246,-0.7244961003253582,-0.048962379681282336,-0.6755337206440758,False,False,0.009295374433878179
271,SEY,-0.9064940610999714,-1.213130445937304,-0.1066373242291112,0.22298069093812303,-0.3296180151672342,False,False,0.009295374433878179
272,SIC,-0.4365014865268516,-0.0039131215192864,0.5129858100109081,0.006124777459347955,0.5068610325515602,False,False,0.009295374433878179
273,SIE,1.0019125264198845,1.1495104228008612,-0.4370997550148223,-0.043085302289241394,-0.3940144527255809,False,False,0.009295374433878179
274,SIN,-0.5189623471388264,-0.3478112764350301,-0.8709376889050818,0.032395710286870626,-0.9033333991919524,False,False,0.009295374433878179
275,SOA,-2.1235021938365857,-2.0137945668490214,-0.6436848004606305,0.45945443763060034,-1.1031392380912308,False,False,0.009295374433878179
276,SOC,-0.5309246053193378,-0.6908187644805573,-0.9036446506727636,0.03720126317617965,-0.9408459138489432,False,False,0.009295374433878179
277,SOL,0.3533910639904763,0.2541216101099962,1.562698942415837,-0.06896804841773008,1.6316669908335673,False,False,0.009295374433878179
278,SOM,0.4861934874034022,0.3773202831553167,0.0387523911417383,-0.06634829238574164,0.10510068352747994,False,False,0.009295374433878179
279,SPA,0.0978095884013859,0.53875848842133,0.6848832930024124,-0.059380519632772195,0.7442638126351846,False,False,0.009295374433878179
280,SRL,1.662087258637728,1.3894256513837262,0.5022747514852426,0.0011219262030725274,0.5011528252821701,False,False,0.009295374433878179
281,SUD,1.082546770871424,1.1352899663565683,0.7564785564760304,-0.03717154863339093,0.7936501051094212,False,False,0.009295374433878179
282,SUL,1.1062649535201607,0.9981301919424256,0.1275478097412831,-0.03541027931128485,0.16295808905256795,False,False,0.009295374433878179
283,SUM,1.7392959331114026,1.4660280750138088,-0.2435159083072254,0.00674515996339132,-0.2502610682706167,False,False,0.009295374433878179
284,SUR,1.2215500215378388,1.204599274217144,-0.5185212494018432,-0.02744855384881897,-0.49107269555302424,False,False,0.009295374433878179
285,SWC,-0.1444965297402069,-0.4078260557832601,-1.2991043075178117,-0.04486770919024634,-1.2542365983275654,False,False,0.009295374433878179
286,SWE,-0.6314434592779613,-0.2373600847840067,0.3010241291764678,0.0745690112364526,0.22645511794001522,False,False,0.009295374433878179
287,SWI,0.0441075438922741,0.5875361130708013,0.9424305319043356,-0.0549900766089331,0.9974206085132686,False,False,0.009295374433878179
288,SWZ,0.5135735098200488,0.3773202831553167,0.7950050669820523,-0.06567232632139297,0.8606773933034453,False,False,0.009295374433878179
289,TAI,1.4232895284000626,1.354880366926274,0.1312363674790858,-0.014746379174885303,0.1459827466539711,False,False,0.009295374433878179
290,TAN,1.5841250342152209,1.566940682918563,0.0495096841114794,-0.004288242467676606,0.053797926579156004,False,False,0.009295374433878179
291,TAS,-1.4498858831265256,-2.0137945668490214,3.3891160079831684,0.3944633813009037,2.9946526266822646,True,False,0.009295374433878179
292,TCI,-0.6790305689427815,-0.9708682891234034,-2.216859577330308,0.09501147766096749,-2.3118710549912755,False,True,0.009295374433878179
293,TCS,0.0456340922906444,0.4611131282587262,1.3360112460922948,-0.05519180262232909,1.3912030487146239,False,False,0.009295374433878179
294,TEN,-0.2075114955471064,-0.4715702278899226,-0.1345441787764139,-0.04036856147574187,-0.09417561730067203,False,False,0.009295374433878179
295,TEX,0.1630881364575602,0.1512156976782091,-1.1353292955931815,-0.06445349996375865,-1.0708757956294228,False,False,0.009295374433878179
296,THA,2.417828198020495,2.2400104353614547,-0.3166867880757625,0.06181310977029182,-0.3784998978460543,False,False,0.009295374433878179
297,TKM,-0.4633121465310171,-0.2911066102048046,0.2753680163205133,0.015004305754941537,0.2603637105655717,False,False,0.009295374433878179
298,TOG,0.7356004306094368,0.7830094256513634,-0.1187715243396613,-0.06136940778680232,-0.057402116552858984,False,False,0.009295374433878179
299,TON,-0.3548803458366834,-0.6908187644805573,2.1926952091251324,-0.017986387220457364,2.21068159634559,True,False,0.009295374433878179
300,TRT,0.6392615160772857,0.6111107467498976,-0.522983076515766,-0.06510132754084483,-0.4578817489749212,False,False,0.009295374433878179
301,TUA,-1.1233760112743676,-1.5340381556825426,1.2569494388552602,0.3197721143628493,0.9371773244924109,False,False,0.009295374433878179
302,TUB,-0.9989096324544816,-1.3606375673589184,-0.7816176944930231,0.2776574565234621,-1.059275151016485,False,False,0.009295374433878179
303,TUE,-0.1597115222762207,0.1145389224482926,0.2576883179565165,-0.04395309261687287,0.30164141057338933,False,False,0.009295374433878179
304,TUN,-0.4588625371026864,-0.2373600847840067,-0.8821462708187601,0.014079784651414642,-0.8962260554701748,False,False,0.009295374433878179
305,TUR,0.3231343796611457,0.700515240754854,0.7678680944965278,-0.06864954373894297,0.8365176382354708,False,False,0.009295374433878179
306,TVA,-0.4188943448450438,-0.2373600847840067,0.1204936372484686,0.0007082579608744189,0.11978537928759417,False,False,0.009295374433878179
307,TVL,0.8633240976580049,0.700515240754854,-0.1659820348052564,-0.05313288646929262,-0.11284914833596377,False,False,0.009295374433878179
308,TZK,-0.0468225408884728,0.1145389224482926,1.591965997950144,-0.05032945941735173,1.6422954573674957,False,False,0.009295374433878179
309,UGA,1.1303205024586551,1.191086799262218,0.0832309478092841,-0.03366917723987794,0.11690012504916203,False,False,0.009295374433878179
310,UKR,0.0547930031295272,0.5135030942945985,1.3381755475365589,-0.05529410566412566,1.3934696532006845,False,False,0.009295374433878179
311,URU,-0.1999206354944906,-0.3478112764350301,0.2018248838617551,-0.040994175091334184,0.24281905895308928,False,False,0.009295374433878179
312,UTA,-0.2536980282037941,-0.0910936706383567,-0.8502191131089493,-0.0365750624620249,-0.8136440506469244,False,False,0.009295374433878179
313,UZB,-0.139881912956015,0.0370833440830452,1.5910551356691067,-0.045072622702482655,1.6361277583715894,False,False,0.009295374433878179
314,VAN,0.1961569892547853,-0.0465899257343305,1.961069407831863,-0.06603654192546574,2.0271059497573285,True,False,0.009295374433878179
315,VEN,1.722744494425738,1.6324472564544497,0.1375663451399721,0.005517993556741752,0.13204835158323033,False,False,0.009295374433878179
316,VER,-0.4673941951580295,-0.5395487887108873,-0.8723961210462903,0.015857158332208895,-0.8882532793784992,False,False,0.009295374433878179
317,VIC,-1.7916431982894347,-1.7447056892362882,1.4196927649179183,0.42953583198485007,0.9901569329330682,False,False,0.009295374433878179
318,VIE,2.4038250694649537,2.218741337222272,-0.0943956230095665,0.06066995125267743,-0.15506557426224393,False,False,0.009295374433878179
319,VNA,-0.0407250963514931,-0.2373600847840067,-0.2618982587321001,-0.05109979346223451,-0.2107984652698656,False,False,0.009295374433878179
320,VRG,-0.128258165745159,-0.4078260557832601,-0.0678052424825515,-0.04565980046961612,-0.022145442012935383,False,False,0.009295374433878179
321,WAL,-0.45702917436053,-0.9708682891234034,0.6370087320416666,0.013692361925461383,0.6233163701162052,False,False,0.009295374433878179
322,WAS,-0.5289457384981022,-0.7758306895441908,0.8378501348421865,0.036404807254397334,0.8014453275877892,False,False,0.009295374433878179
323,WAU,-0.0826868697094607,-0.3478112764350301,0.5271432007130847,-0.047375952609117485,0.5745191533222023,False,False,0.009295374433878179
324,WDC,-2.155405867884763,-1.3606375673589184,-1.3730554383402591,0.46278094401572045,-1.8358363823559796,False,False,0.009295374433878179
325,WHM,1.331415546304621,1.269752601649205,0.8939764372954824,-0.020480421609276038,0.9144568589047584,False,False,0.009295374433878179
326,WIN,0.3130715864823575,0.2541216101099962,-0.556598641100236,-0.06868633086024323,-0.4879123102399928,False,False,0.009295374433878179
327,WIS,-0.4343155922829657,-0.4715702278899226,-1.0227535682075417,0.005325897972983362,-1.028079466180525,False,False,0.009295374433878179
328,WSA,-3.023969764977934,-2.0137945668490214,-2.5349244042408867,0.5527599242918114,-3.0876843285326983,False,True,0.009295374433878179
329,WSB,-0.0849230804129376,0.3175208796893813,0.348863356159435,-0.047417974327019746,0.39628133048645475,False,False,0.009295374433878179
330,WVA,-0.8444831018195256,-0.8686427403087341,-1.420510860411353,0.18389047223435423,-1.6044013326457072,False,False,0.009295374433878179
331,WYO,-0.6425115143770274,-0.4078260557832601,-0.4013202664749117,0.07927256853374119,-0.4805928350086529,False,False,0.009295374433878179
332,XMS,-1.1436225237504456,-1.7447056892362882,0.6322662912599325,0.3245977270938463,0.3076685641660862,False,False,0.009295374433878179
333,YAK,-0.6475134135690396,-0.3478112764350301,0.1736814552560245,0.08100528084579221,0.09267617441023228,False,False,0.009295374433878179
334,YEM,0.2594528371293268,0.1512156976782091,-1.7739222634235736,-0.0676025494238434,-1.7063197139997301,False,False,0.009295374433878179
335,YUG,0.2491069564569007,0.8219889543502039,0.7970681794116269,-0.06735511872382113,0.864423298135448,False,False,0.009295374433878179
336,YUK,-1.6169643546153625,-1.213130445937304,2.283798279121856,0.4134879788605055,1.8703103002613504,False,False,0.009295374433878179
337,ZAI,1.6987213896018574,1.8006774286986813,0.0427758453500144,0.0037575478795642565,0.039018297470450145,False,False,0.009295374433878179
338,ZAM,1.2481235032927127,1.076465400425215,-0.3684277397991002,-0.025727498991391554,-0.34270024080770867,False,False,0.009295374433878179
339,ZIM,1.1323574092006017,0.9981301919424256,-0.286261018265867,-0.03352385482669774,-0.25273716343916924,False,False,0.009295374433878179
