,Group,PD,SR,MFAD_Rare,MFAD_Rare_loess_prediction,MFAD_Rare_residuals,MFAD_Rare_highlight_high,MFAD_Rare_highlight_low,R2
45,CAF,1.2902945074547207,1.4229133206964009,1.3585732401334834,1.100026149072506,0.2585470910609773,False,False,0.668997205986704
46,CAL,-0.0397668852614965,0.0370833440830452,-0.527810200613964,-0.05155168568709717,-0.4762585149268668,False,False,0.668997205986704
47,CAY,-0.1840408559639587,-0.4715702278899226,-0.0779413670488662,-0.22206426577892577,0.14412289873005957,False,False,0.668997205986704
48,CBD,1.902878785959765,1.8238450678272684,1.120325693409583,1.3562842309819712,-0.23595853757238805,False,False,0.668997205986704
49,CHA,0.6119698841332201,0.4611131282587262,0.141486678679149,0.6724485107828135,-0.5309618321036645,False,False,0.668997205986704
50,CHC,2.571750269882863,2.345528929111655,1.066148736200018,1.574318553781548,-0.5081698175815301,False,False,0.668997205986704
51,CHH,1.5678535907796654,1.2947602093750512,1.167414243935052,1.2225781179708555,-0.05516387403580336,False,False,0.668997205986704
52,CHI,0.1697057670206973,0.5875361130708013,-0.1061635066121425,0.2103855575312611,-0.31654906414340356,False,False,0.668997205986704
53,CHM,-0.1583073156335223,0.220928367474343,-0.1518152343541976,-0.19291005493728214,0.04109482058308453,False,False,0.668997205986704
54,CHN,0.8470867279739338,1.0914737743627525,-0.0429320130953723,0.8473641398195081,-0.8902961529148804,False,False,0.668997205986704
55,CHQ,0.0132368605440539,0.3478443658847058,-0.0316775201929915,0.014342519749032421,-0.046020039942023916,False,False,0.668997205986704
56,CHS,2.267053046174749,2.0939710691392035,0.9887327727170244,1.4830594843823506,-0.49432671166532616,False,False,0.668997205986704
57,CHT,1.094321223322122,1.1495104228008612,-0.1834179840024343,1.0021635959214048,-1.1855815799238392,False,True,0.668997205986704
58,CHX,-0.0491812737650045,0.1866512807783093,-0.1898652610739774,-0.06366086999799479,-0.12620439107598258,False,False,0.668997205986704
59,CKI,-0.8841991460483198,-1.5340381556825426,-0.110995018168235,-0.8983802047776622,0.7873851866094272,False,False,0.668997205986704
60,CLC,-0.7715598349487119,-0.9708682891234034,-1.59280030347265,-0.8009719655945238,-0.7918283378781261,False,False,0.668997205986704
61,CLM,1.8846344886448885,1.816176128021224,1.1794221006839831,1.3494142954074868,-0.1699921947235037,False,False,0.668997205986704
62,CLN,-0.8743459233620694,-1.213130445937304,-0.9340116511821908,-0.8898256757094306,-0.04418597547276015,False,False,0.668997205986704
63,CLS,-1.16981538538618,-1.5340381556825426,-2.354875233920345,-1.1045679904110342,-1.250307243509311,False,True,0.668997205986704
64,CMN,1.5211431950754806,1.7113299291882984,1.2967299580697114,1.2027292924520705,0.09400066561764087,False,False,0.668997205986704
65,CNT,-0.5786479220544717,-0.7758306895441908,-1.1486874797410598,-0.6256348349460982,-0.5230526447949616,False,False,0.668997205986704
66,CNY,-0.8516857509688187,-0.9708682891234034,-0.5288742720127435,-0.8702980770711434,0.34142380505839987,False,False,0.668997205986704
67,COL,-0.2441315092787649,-0.0910936706383567,-0.747773580620912,-0.2902568241215922,-0.45751675649931983,False,False,0.668997205986704
68,COM,0.2005744948053958,-0.1375911635537256,0.5942398400516564,0.24806144737527716,0.3461783926763793,False,False,0.668997205986704
69,CON,1.3059815270387394,1.497286990686708,1.2979419577965312,1.1072995327766335,0.1906424250198977,False,False,0.668997205986704
70,COO,-0.8636777676002957,-1.3606375673589184,-1.2146731306606666,-0.8806336224319804,-0.3340395082286862,False,False,0.668997205986704
71,COR,-0.3640957800078013,-0.0039131215192864,0.5952508630178718,-0.41595593718291307,1.0112068002007848,False,False,0.668997205986704
72,COS,1.3619356687419308,1.2947602093750512,1.4646472461689857,1.1328329114797842,0.3318143346892015,False,False,0.668997205986704
73,CPI,-2.900139546856515,-1.7447056892362882,-2.352873739091951,-1.9458358229026862,-0.40703791618926477,False,False,0.668997205986704
74,CPP,0.5244243646117056,0.3478443658847058,0.5172852115495697,0.5926696007987097,-0.07538438924913993,False,False,0.668997205986704
75,CPV,-0.0484653674682219,-0.4078260557832601,-0.2696800634944758,-0.06274135283913089,-0.20693871065534492,False,False,0.668997205986704
76,CRL,-0.1263393588527728,-0.4715702278899226,-0.4412315254098658,-0.15641412623570197,-0.2848173991741638,False,False,0.668997205986704
77,CTA,-0.4139263340529477,-0.1375911635537256,-0.3535229678536447,-0.4659661784872162,0.11244321063357154,False,False,0.668997205986704
78,CTM,-3.53289647622703,-1.7447056892362882,-2.336621041774805,-2.249754570554698,-0.08686647122010704,False,False,0.668997205986704
79,CUB,0.6664595587851398,0.656749766401354,0.6571973540805619,0.7163995095356253,-0.059202155455063354,False,False,0.668997205986704
80,CVI,-1.1788400300551116,-1.5340381556825426,0.0936396135964383,-1.1097837331860008,1.2034233467824391,True,False,0.668997205986704
81,CYP,-0.5860372579881165,-0.4715702278899226,0.0517501117207095,-0.6327604611186964,0.684510572839406,False,False,0.668997205986704
82,CZE,-0.1374094235615766,0.433913264707048,-0.7771045273297166,-0.16980781193070815,-0.6072967153990084,False,False,0.668997205986704
83,DEL,-1.0789276246140262,-0.8686427403087341,-0.922361544769414,-1.0495266947264144,0.12716514995700035,False,False,0.668997205986704
84,DEN,-0.8535070539849265,-0.4715702278899226,-1.029583851441286,-0.8718680636488777,-0.15771578779240836,False,False,0.668997205986704
85,DJI,-0.4866557336771762,-0.4715702278899226,-0.1928956254035008,-0.5379308884510771,0.34503526304757626,False,False,0.668997205986704
86,DOM,0.3978280470231371,0.3773202831553167,0.8273452245072479,0.4731428561080143,0.3542023683992336,False,False,0.668997205986704
87,EAI,-0.3753895894845951,-0.0465899257343305,0.0797396065300406,-0.42772497877386473,0.5074645853039054,False,False,0.668997205986704
88,ECU,1.3505365438779209,1.3665171774227878,0.975632234087202,1.1276789397554592,-0.15204670566825718,False,False,0.668997205986704
89,EGY,-0.5396121911449238,-0.4078260557832601,0.1740210034925886,-0.5888263839806902,0.7628473874732788,False,False,0.668997205986704
90,EHM,1.7834453921737297,1.6141250212300915,1.15620897491366,1.3104282783208554,-0.15421930340719547,False,False,0.668997205986704
91,ELS,0.7914396779477082,0.5875361130708013,1.1991157911651704,0.8088702117215907,0.39024557944357974,False,False,0.668997205986704
92,EQG,0.1038711315156461,0.2862986308019837,0.2723435710102458,0.12841110908262196,0.14393246192762385,False,False,0.668997205986704
93,ERI,-0.0186693267924406,-0.0910936706383567,-0.5670435787543652,-0.02541535942087157,-0.5416282193334936,False,False,0.668997205986704
94,ETH,0.8089200919170635,0.700515240754854,1.5237736100001174,0.8206081934824632,0.7031654165176542,False,False,0.668997205986704
95,FIJ,-0.1381954598541714,-0.2373600847840067,1.1801242257462692,-0.17066642018550227,1.3507906459317716,True,False,0.668997205986704
96,FIN,-0.6841179199811426,-0.4715702278899226,-1.2672221902644645,-0.7236381263071208,-0.5435840639573437,False,False,0.668997205986704
97,FLA,0.2336274023696958,0.0765290130562803,0.0746735930146692,0.288239310215671,-0.21356571720100181,False,False,0.668997205986704
98,FOR,-1.4498858831265256,-2.0137945668490214,-1.700705979453922,-1.262750230471805,-0.4379557489821171,False,False,0.668997205986704
99,FRA,0.216155748997503,0.7425575116536355,-0.1210539013002727,0.26721078741712434,-0.38826468871739706,False,False,0.668997205986704
100,FRG,1.3343457765587403,1.3070521355377744,0.7707889034223102,1.1203180369715018,-0.3495291335491916,False,False,0.668997205986704
101,GAB,1.2928285191133315,1.4660280750138088,1.1418622330541153,1.1012048356008528,0.04065739745326247,False,False,0.668997205986704
102,GAL,-1.4498858831265256,-2.0137945668490214,-1.366086803298518,-1.262750230471805,-0.10333657282671305,False,False,0.668997205986704
103,GAM,0.2808849784330062,0.220928367474343,0.7146197032418135,0.3446100409833186,0.37000966225849485,False,False,0.668997205986704
104,GEO,-0.2179050377587534,-0.3478112764350301,-0.0484625722637065,-0.26040064673956387,0.21193807447585736,False,False,0.668997205986704
105,GER,-0.0341579531521061,0.4876317759548556,-0.58167835048439,-0.044396609362555114,-0.5372817411218349,False,False,0.668997205986704
106,GGI,0.3821707702610564,0.3478443658847058,0.8803651396547314,0.4569378121193852,0.4234273275353462,False,False,0.668997205986704
107,GHA,1.2028093963679782,1.3070521355377744,1.4690957784642675,1.0582533705533157,0.41084240791095183,False,False,0.668997205986704
108,GIL,-0.7150932295904245,-1.0846843279216114,0.2227540784450143,-0.7513895549068843,0.9741436333518986,False,False,0.668997205986704
109,GNB,0.785635851848584,0.721743096981282,1.3082509507109057,0.8049514475373354,0.5032995031735703,False,False,0.668997205986704
110,GNL,-0.9823443133281768,-1.0846843279216114,-2.1411570577438788,-0.9808467779293945,-1.1603102798144844,False,True,0.668997205986704
111,GRB,-0.8175933747809684,-0.1862733238983291,-1.3166698001984998,-0.8408797896089955,-0.4757900105895043,False,False,0.668997205986704
112,GRC,0.1211015489692543,0.6341746128716227,-0.0831854136706307,0.15006825121982462,-0.23325366489045532,False,False,0.668997205986704
113,GST,-0.4540905243205775,-0.6908187644805573,-0.1088072376151519,-0.5055525957322441,0.3967453581170922,False,False,0.668997205986704
114,GUA,1.2795617502156234,1.0612459368974017,0.8960639543128336,1.0950169831057863,-0.19895302879295274,False,False,0.668997205986704
115,GUI,1.2062923168595912,1.354880366926274,1.630827580921363,1.0599635476369045,0.5708640332844586,False,False,0.668997205986704
116,GUY,1.306089590930998,1.2947602093750512,1.009121795423434,1.1073494479880286,-0.09822765256459465,False,False,0.668997205986704
117,HAI,0.2741595527441054,0.2862986308019837,0.970857604992176,0.3363740154321223,0.6344835895600537,False,False,0.668997205986704
118,HON,1.1418299071548492,0.9981301919424256,1.1795390285552676,1.0274739597851474,0.15206506877012016,False,False,0.668997205986704
119,HUN,-0.4096144533246616,0.1145389224482926,-0.416159389989879,-0.46172423701585646,0.04556484702597746,False,False,0.668997205986704
120,ICE,-0.965374096862864,-0.8686427403087341,-1.7859041793332575,-0.9673833122377786,-0.8185208670954789,False,False,0.668997205986704
121,IDA,-0.3559014021731879,-0.4078260557832601,-1.215444802352824,-0.4078181723284555,-0.8076266300243684,False,False,0.668997205986704
122,ILL,-0.3024651526936323,-0.2911066102048046,-0.7233785390889376,-0.3520114545334065,-0.3713670845555311,False,False,0.668997205986704
123,IND,2.0613012041690264,1.8465391515831195,1.305646486678402,1.4138669676764997,-0.10822048099809756,False,False,0.668997205986704
124,INI,-0.435398374887247,-0.5395487887108873,-1.020695162332559,-0.4872431902344708,-0.5334519720980883,False,False,0.668997205986704
125,IOW,-1.1081376707160158,-0.7758306895441908,-1.2273682539955504,-1.0678860075033736,-0.1594822464921768,False,False,0.668997205986704
126,IRE,-0.94922349189759,-0.5395487887108873,-1.096523515398584,-0.9542012873051648,-0.1423222280934191,False,False,0.668997205986704
127,IRK,-0.3962815978849715,-0.1375911635537256,-1.1231840254783627,-0.44859774169814476,-0.6745862837802179,False,False,0.668997205986704
128,IRN,0.2372713336422473,0.53875848842133,0.4284384842116449,0.2925323443218157,0.1359061398898292,False,False,0.668997205986704
129,IRQ,-0.057504424754854,0.1145389224482926,0.296852043488463,-0.07433316722125985,0.3711852107097229,False,False,0.668997205986704
130,ITA,0.3155511240127948,0.8219889543502039,0.1858921765179062,0.3850996563557784,-0.1992074798378722,False,False,0.668997205986704
131,IVO,1.2769435601176833,1.400702438085161,1.6144183552667797,1.0937907731162932,0.5206275821504864,False,False,0.668997205986704
132,JAM,0.2711787327538849,0.1145389224482926,0.9915386024048336,0.33272544407057475,0.6588131583342589,False,False,0.668997205986704
133,JAP,1.032293092945288,1.0458092442334497,0.4693220072443646,0.9658834973388811,-0.4965614900945165,False,False,0.668997205986704
134,JAW,1.7059785710309283,1.497286990686708,1.3324735745587808,1.2795913718056042,0.052882202753176566,False,False,0.668997205986704
135,KAM,-0.8446231483659629,-0.7758306895441908,-1.6578129801202062,-0.8642088906540112,-0.793604089466195,False,False,0.668997205986704
136,KAN,-1.166837205767435,-0.7758306895441908,-1.5671459937924384,-1.1028406843750702,-0.46430530941736814,False,False,0.668997205986704
137,KAZ,0.12489810489125,0.4611131282587262,-0.7695682976897347,0.1547237335554848,-0.9242920312452194,False,False,0.668997205986704
138,KEN,1.324937504351327,1.3070521355377744,1.7959284902777592,1.1160178462277281,0.6799106440500311,False,False,0.668997205986704
139,KGZ,-0.0142869141859617,0.1512156976782091,-0.1741508034679653,-0.02027964248363443,-0.15387116098433087,False,False,0.668997205986704
140,KHA,-0.3590965185691552,-0.1375911635537256,-0.1212528298421179,-0.41099196701771284,0.28973913717559496,False,False,0.668997205986704
141,KOR,0.5357290798300853,0.656749766401354,0.5110725782446237,0.6021465299458522,-0.09107395170122845,False,False,0.668997205986704
142,KRA,-0.2706564349073708,0.0370833440830452,-0.9148336465886582,-0.31869668057549866,-0.5961369660131595,False,False,0.668997205986704
143,KRI,-0.5543515629821311,-0.3478112764350301,-0.5848920509606984,-0.6027282303090623,0.0178361793483639,False,False,0.668997205986704
144,KRY,-0.2550136075142512,0.1866512807783093,-0.2922409004457698,-0.3021984669929814,0.009957566547211638,False,False,0.668997205986704
145,KTY,-0.316076465277092,-0.4715702278899226,-0.9013330746006042,-0.3667147337675915,-0.5346183408330127,False,False,0.668997205986704
146,KUR,-0.7043448340749994,-0.8686427403087341,-1.0108966217656064,-0.7416725074088485,-0.26922411435675786,False,False,0.668997205986704
148,KZN,-2.289487945482032,-2.0137945668490214,-0.1321655247763147,-1.6471787519125045,1.5150132271361898,True,False,0.668997205986704
149,LAB,-1.1472098202811292,-1.213130445937304,-2.1104938470086863,-1.0913667589770122,-1.019127088031674,False,False,0.668997205986704
150,LAO,1.7998782333000327,1.6682034251296716,1.0981853358638345,1.316860369179337,-0.21867503331550253,False,False,0.668997205986704
151,LBR,0.9513961585247428,1.204599274217144,1.5825358723011391,0.9151946446700461,0.667341227631093,False,False,0.668997205986704
152,LBS,-0.1995583022388139,0.0765290130562803,0.0604380214166884,-0.23972496399577323,0.3001629854124616,False,False,0.668997205986704
153,LBY,-0.5163956959416253,-0.2373600847840067,-0.2392087446062792,-0.5666925412137317,0.3274837966074525,False,False,0.668997205986704
154,LDV,-0.4103955426171011,-0.6123776352883421,1.045247627078168,-0.462492770423579,1.5077403975017472,True,False,0.668997205986704
155,LEE,0.360152584295806,0.3175208796893813,0.781247397599816,0.43517716884926794,0.34607022875054805,False,False,0.668997205986704
156,LES,-0.6803996225191898,-0.9708682891234034,-0.35062225560601,-0.7203085822899195,0.36968632668390944,False,False,0.668997205986704
157,LOU,-0.2075495706840561,-0.3478112764350301,-0.2550824977681473,-0.24875608770945618,-0.006326410058691112,False,False,0.668997205986704
158,LSI,0.9976906283526756,0.762974568606399,1.0036576828631498,0.9452431590544993,0.05841452380865053,False,False,0.668997205986704
159,MAG,-1.3086737389980398,-0.7758306895441908,-1.7513038699057737,-1.183691152847541,-0.5676127170582328,False,False,0.668997205986704
160,MAI,-0.4809653179802796,-0.6123776352883421,-0.9340032649118596,-0.5323077705398973,-0.4016954943719623,False,False,0.668997205986704
161,MAN,-0.66961133933481,-0.5395487887108873,-0.5411910861668429,-0.7106222685627757,0.1694311823959328,False,False,0.668997205986704
162,MAS,-0.5404369373855582,-0.6908187644805573,-1.0705696797239204,-0.5896073344962262,-0.4809623452276942,False,False,0.668997205986704
163,MAU,-0.9940005198661872,-1.213130445937304,-0.0287926969630583,-0.989964656615656,0.9611719596525977,False,False,0.668997205986704
164,MCI,-1.2685440601244593,-1.7447056892362882,0.0567491194341651,-1.1608180672512045,1.2175671866853697,True,False,0.668997205986704
165,MDG,0.9781801691062716,1.0301489093247012,0.8872375572859205,0.933299228459121,-0.04606167117320059,False,False,0.668997205986704
166,MDR,-3.0945798514948133,-2.0137945668490214,-1.511942668756306,-2.039969431011427,0.5280267622551211,False,False,0.668997205986704
167,MDV,-0.7094015441326795,-0.9708682891234034,-0.0185738603267672,-0.746161560018662,0.7275876996918947,False,False,0.668997205986704
168,MIC,-0.5720765914359263,-0.4715702278899226,-1.0572282192126343,-0.6192982485336515,-0.43792997067898287,False,False,0.668997205986704
169,MIN,-0.5028182619198294,-0.5395487887108873,-0.9688705921727268,-0.5536211551475542,-0.4152494370251726,False,False,0.668997205986704
170,MLI,0.6619265743628597,0.5634271192824869,0.4558750065253811,0.7127637656635208,-0.25688875913813974,False,False,0.668997205986704
171,MLW,1.2059390387077846,1.106276940078676,1.1355966038049214,1.059790289480732,0.07580631432418938,False,False,0.668997205986704
172,MLY,2.1609233842024707,1.9190054333660689,1.1150608406082227,1.4481600737120293,-0.3330992331038065,False,False,0.668997205986704
173,MNT,-0.3248631738209807,-0.3478112764350301,-0.6378988327701596,-0.37612927846721067,-0.2617695543029489,False,False,0.668997205986704
174,MOL,0.8621709834605815,0.7425575116536355,1.0995607550406152,0.8572798229053242,0.242280932135291,False,False,0.668997205986704
175,MON,-0.0753347481786902,0.220928367474343,-0.3051901098065399,-0.09668898366614549,-0.2085011261403944,False,False,0.668997205986704
176,MOR,-0.080154327032154,0.0765290130562803,0.0267583447393069,-0.10215140393407339,0.1289097486733803,False,False,0.668997205986704
177,MOZ,1.3226037308474576,1.269752601649205,1.2181355646708645,1.114948463420712,0.1031871012501524,False,False,0.668997205986704
178,MRN,-0.5829021382217695,-1.0846843279216114,-0.0517432970307865,-0.6297389621128449,0.5779956650820584,False,False,0.668997205986704
179,MRQ,-0.995162151666187,-1.5340381556825426,-0.9069212616047329,-0.9908528445265208,0.08393158292178793,False,False,0.668997205986704
180,MRS,-1.010767461190324,-1.5340381556825426,-0.693502722801818,-1.0025833918827385,0.30908066908092047,False,False,0.668997205986704
181,MRY,-0.4971522033657607,-0.6123776352883421,-0.6703922266911189,-0.5481426071777177,-0.12224961951340119,False,False,0.668997205986704
182,MSI,-0.6679474595856733,-0.7758306895441908,0.2513284526161233,-0.7091249100827789,0.9604533626989022,False,False,0.668997205986704
183,MSO,-0.3760425069554514,-0.5395487887108873,-1.308089485753754,-0.4284025117782413,-0.8796869739755127,False,False,0.668997205986704
184,MTN,-0.502154520371769,-0.4715702278899226,-1.234583380498683,-0.5529800359332095,-0.6816033445654734,False,False,0.668997205986704
185,MXC,0.7768010971342538,0.6341746128716227,1.185633097503728,0.7980448575956112,0.38758823990811675,False,False,0.668997205986704
186,MXE,0.9780504752335092,0.8596013411073246,0.8617123691062594,0.9332191644698782,-0.07150679536361881,False,False,0.668997205986704
187,MXG,1.1969417183514002,0.965132346865476,1.3121676178459554,1.055361740094435,0.2568058777515203,False,False,0.668997205986704
189,MXN,0.5852583832485266,0.4611131282587262,1.0847843988656662,0.648144598839568,0.43663980002609826,False,False,0.668997205986704
190,MXS,1.248807563307913,1.0612459368974017,1.0841663988353003,1.0804999737128531,0.003666425122447192,False,False,0.668997205986704
191,MXT,1.3008223652125086,1.1352899663565683,1.277802023335097,1.1049135295677237,0.17288849376737336,False,False,0.668997205986704
192,MYA,2.31634791131532,2.06356860745182,1.3337635417644658,1.49870199507884,-0.1649384533143743,False,False,0.668997205986704
193,NAM,0.1533848758001277,-0.1375911635537256,-0.6067924760069204,0.19027150316626162,-0.7970639791731821,False,False,0.668997205986704
194,NAT,0.6741487353994743,0.656749766401354,1.025963698000898,0.7228578542087211,0.30310584379217687,False,False,0.668997205986704
195,NBR,-0.6241662108297968,-0.8686427403087341,-0.8726943290205339,-0.6687719306980714,-0.2039223983224625,False,False,0.668997205986704
196,NCA,-0.1599613700747242,-0.3478112764350301,-0.0485620804927748,-0.1946977488120975,0.1461356683193227,False,False,0.668997205986704
197,NCB,0.8501532614131411,0.6341746128716227,1.3601176542381532,0.8493838966417983,0.510733757596355,False,False,0.668997205986704
198,NCS,-0.0853965133329883,0.3175208796893813,-0.0003203542382921,-0.1082815598093288,0.1079612055710367,False,False,0.668997205986704
199,NDA,-1.201021922890697,-0.8686427403087341,-0.9065435318875736,-1.1225073801501932,0.2159638482626196,False,False,0.668997205986704
200,NEB,-0.7803204835596383,-0.6123776352883421,-1.2267839357923829,-0.8085919373371463,-0.4181919984552366,False,False,0.668997205986704
201,NEP,1.6560597304958482,1.5572562346308276,1.0531301830126214,1.259280750437815,-0.20615056742519355,False,False,0.668997205986704
202,NET,-0.48912678370378,-0.0465899257343305,-0.6817521556339198,-0.5403635419911668,-0.141388613642753,False,False,0.668997205986704
203,NEV,-0.4188256842497161,-0.1375911635537256,-0.5535205198328401,-0.47078423569721733,-0.08273628413562278,False,False,0.668997205986704
204,NFK,-2.1235021938365857,-2.0137945668490214,-1.2197362496170536,-1.5669092753418927,0.3471730257248391,False,False,0.668997205986704
205,NFL,-0.8841297636953138,-1.0846843279216114,-0.5299335135640016,-0.8983186366610794,0.3683851230970777,False,False,0.668997205986704
206,NGA,1.4964621600742338,1.6324472564544497,1.344164931510686,1.1921261700797192,0.15203876143096684,False,False,0.668997205986704
207,NGR,-0.2731072356650171,-0.3478112764350301,-0.9234381408369962,-0.32146136334181685,-0.6019767774951793,False,False,0.668997205986704
208,NIC,1.2479395697347755,1.106276940078676,1.2691011216658528,1.0800864531034449,0.1890146685624079,False,False,0.668997205986704
209,NLA,-0.6877780655495506,-1.0846843279216114,-0.230879186454578,-0.7269111653363522,0.49603197888177425,False,False,0.668997205986704
210,NNS,0.7143608773083021,0.700515240754854,0.3219276117194826,0.7544629590261267,-0.4325353473066441,False,False,0.668997205986704
211,NOR,-0.5618226096281547,-0.1862733238983291,-1.17441994643494,-0.6097314396229931,-0.5646885068119469,False,False,0.668997205986704
212,NRU,-0.9992542342584176,-1.5340381556825426,-0.2870477609273654,-0.9939653710124936,0.7069176100851282,False,False,0.668997205986704
213,NSC,-0.8308643319415635,-0.9708682891234034,-1.2238621675150396,-0.8523397299420581,-0.37152243757298153,False,False,0.668997205986704
214,NSW,-0.133742418478339,-0.2373600847840067,1.190722351903519,-0.165506894104948,1.356229246008467,True,False,0.668997205986704
