,Group,PD,SR,H,H_loess_prediction,H_residuals,H_highlight_high,H_highlight_low,R2
78,CTM,-3.53289647622703,-1.7447056892362882,-1.7277423997320684,-2.146490129569514,0.41874772983744535,False,False,0.30329188027547005
79,CUB,0.6664595587851398,0.656749766401354,-0.1158701821004951,0.44596038932891546,-0.5618305714294105,False,False,0.30329188027547005
80,CVI,-1.1788400300551116,-1.5340381556825426,-1.085849502560103,-0.868272903339865,-0.21757659922023798,False,False,0.30329188027547005
81,CYP,-0.5860372579881165,-0.4715702278899226,-0.5180905318041275,-0.39116462845976696,-0.1269259033443605,False,False,0.30329188027547005
82,CZE,-0.1374094235615766,0.433913264707048,1.1697538459556238,-0.0015236341315162758,1.1712774800871402,False,False,0.30329188027547005
83,DEL,-1.0789276246140262,-0.8686427403087341,-0.2366843630829213,-0.7958221048831303,0.559137741800209,False,False,0.30329188027547005
84,DEN,-0.8535070539849265,-0.4715702278899226,0.4186147830924747,-0.6183735806355896,1.0369883637280641,False,False,0.30329188027547005
85,DJI,-0.4866557336771762,-0.4715702278899226,-1.215065637109161,-0.3026098827285654,-0.9124557543805956,False,False,0.30329188027547005
86,DOM,0.3978280470231371,0.3773202831553167,-0.4972755711728214,0.33568041927795234,-0.8329559904507737,False,False,0.30329188027547005
87,EAI,-0.3753895894845951,-0.0465899257343305,0.1021176060407186,-0.2040368579535877,0.3061544639943063,False,False,0.30329188027547005
88,ECU,1.3505365438779209,1.3665171774227878,0.7473020039599598,0.6701698157231545,0.07713218823680534,False,False,0.30329188027547005
89,EGY,-0.5396121911449238,-0.4078260557832601,-0.336145589382834,-0.3496058058328211,0.013460216449987072,False,False,0.30329188027547005
90,EHM,1.7834453921737297,1.6141250212300915,1.498000180239849,0.7731124558055718,0.7248877244342773,False,False,0.30329188027547005
91,ELS,0.7914396779477082,0.5875361130708013,0.4771019240448103,0.49292803887039527,-0.01582611482558499,False,False,0.30329188027547005
92,EQG,0.1038711315156461,0.2862986308019837,-1.0726389296113903,0.16647967940466885,-1.239118609016059,False,False,0.30329188027547005
93,ERI,-0.0186693267924406,-0.0910936706383567,-1.5396480257022287,0.08497654282434629,-1.624624568526575,False,True,0.30329188027547005
94,ETH,0.8089200919170635,0.700515240754854,1.7293635670124383,0.49935968581202644,1.230003881200412,False,False,0.30329188027547005
95,FIJ,-0.1381954598541714,-0.2373600847840067,-0.167627083304433,-0.002198707795078197,-0.1654283755093548,False,False,0.30329188027547005
96,FIN,-0.6841179199811426,-0.4715702278899226,0.3215795318283665,-0.4786835341975064,0.8002630660258729,False,False,0.30329188027547005
97,FLA,0.2336274023696958,0.0765290130562803,-1.114130485243827,0.24520195877056344,-1.3593324440143904,False,False,0.30329188027547005
98,FOR,-1.4498858831265256,-2.0137945668490214,-0.1807810616857133,-1.0577690994646607,0.8769880377789474,False,False,0.30329188027547005
99,FRA,0.216155748997503,0.7425575116536355,0.7702606089379784,0.23518193599300202,0.5350786729449764,False,False,0.30329188027547005
100,FRG,1.3343457765587403,1.3070521355377744,0.0427351827638263,0.6661472351354463,-0.62341205237162,False,False,0.30329188027547005
101,GAB,1.2928285191133315,1.4660280750138088,0.3568334088868425,0.655686942681166,-0.2988535337943235,False,False,0.30329188027547005
102,GAL,-1.4498858831265256,-2.0137945668490214,-1.861835991691636,-1.0577690994646607,-0.8040668922269754,False,False,0.30329188027547005
103,GAM,0.2808849784330062,0.220928367474343,-0.7458229198433222,0.2733020167986771,-1.0191249366419992,False,False,0.30329188027547005
104,GEO,-0.2179050377587534,-0.3478112764350301,-0.0813441743406182,-0.06856381691458588,-0.012780357426032327,False,False,0.30329188027547005
105,GER,-0.0341579531521061,0.4876317759548556,1.1855334486996665,0.07384079102023607,1.1116926576794304,False,False,0.30329188027547005
106,GGI,0.3821707702610564,0.3478443658847058,0.270811521085697,0.3278996876437067,-0.05708816655800969,False,False,0.30329188027547005
107,GHA,1.2028093963679782,1.3070521355377744,0.4146367005888005,0.6319793383336808,-0.21734263774488033,False,False,0.30329188027547005
108,GIL,-0.7150932295904245,-1.0846843279216114,-0.8970701926528759,-0.5052029729245489,-0.39186721972832705,False,False,0.30329188027547005
109,GNB,0.785635851848584,0.721743096981282,0.4225972211329513,0.4907928145711892,-0.06819559343823789,False,False,0.30329188027547005
110,GNL,-0.9823443133281768,-1.0846843279216114,-1.0204956591619117,-0.721667314002707,-0.29882834515920464,False,False,0.30329188027547005
111,GRB,-0.8175933747809684,-0.1862733238983291,-0.0131887339244384,-0.5892552911388952,0.5760665572144568,False,False,0.30329188027547005
112,GRC,0.1211015489692543,0.6341746128716227,1.0128680060425097,0.1768592643408581,0.8360087417016516,False,False,0.30329188027547005
113,GST,-0.4540905243205775,-0.6908187644805573,-1.1159067266442009,-0.2735517751841887,-0.8423549514600122,False,False,0.30329188027547005
114,GUA,1.2795617502156234,1.0612459368974017,0.4100520235638487,0.6522918751329048,-0.24223985156905609,False,False,0.30329188027547005
115,GUI,1.2062923168595912,1.354880366926274,0.3867289836377626,0.6329306192117228,-0.2462016355739602,False,False,0.30329188027547005
116,GUY,1.306089590930998,1.2947602093750512,0.3896283252805788,0.6590534232752366,-0.26942509799465786,False,False,0.30329188027547005
117,HAI,0.2741595527441054,0.2862986308019837,0.1626416202757233,0.2688319232057151,-0.10619030292999179,False,False,0.30329188027547005
118,HON,1.1418299071548492,0.9981301919424256,0.6941871273133036,0.6147398583269045,0.07944726898639909,False,False,0.30329188027547005
119,HUN,-0.4096144533246616,0.1145389224482926,1.3082982659920546,-0.2342637732499149,1.5425620392419694,False,False,0.30329188027547005
120,ICE,-0.965374096862864,-0.8686427403087341,-0.2334372482395118,-0.7082269065255989,0.4747896582860871,False,False,0.30329188027547005
121,IDA,-0.3559014021731879,-0.4078260557832601,-0.6036488062579836,-0.18706193020962994,-0.41658687604835365,False,False,0.30329188027547005
122,ILL,-0.3024651526936323,-0.2911066102048046,-0.4676586617170457,-0.14090000019539548,-0.32675866152165023,False,False,0.30329188027547005
123,IND,2.0613012041690264,1.8465391515831195,1.2075191479232588,0.8369340560322018,0.37058509189105693,False,False,0.30329188027547005
124,INI,-0.435398374887247,-0.5395487887108873,-0.7597367760402304,-0.2570273990319546,-0.5027093770082758,False,False,0.30329188027547005
125,IOW,-1.1081376707160158,-0.7758306895441908,-0.925819936776442,-0.817363381342947,-0.10845655543349508,False,False,0.30329188027547005
126,IRE,-0.94922349189759,-0.5395487887108873,0.1691470261395853,-0.6953569961500178,0.8645040222896031,False,False,0.30329188027547005
127,IRK,-0.3962815978849715,-0.1375911635537256,0.149424373095655,-0.22244944113955267,0.3718738142352077,False,False,0.30329188027547005
128,IRN,0.2372713336422473,0.53875848842133,0.506870496039333,0.24708182552028451,0.25978867051904847,False,False,0.30329188027547005
129,IRQ,-0.057504424754854,0.1145389224482926,0.5842495291869212,0.05915467831503642,0.5250948508718848,False,False,0.30329188027547005
130,ITA,0.3155511240127948,0.8219889543502039,0.9608660782445244,0.29344667631534116,0.6674194019291833,False,False,0.30329188027547005
131,IVO,1.2769435601176833,1.400702438085161,0.4252478270850762,0.6516184350269203,-0.2263706079418441,False,False,0.30329188027547005
132,JAM,0.2711787327538849,0.1145389224482926,0.2794760646452161,0.266839109168495,0.012636955476721112,False,False,0.30329188027547005
133,JAP,1.032293092945288,1.0458092442334497,0.4807238098139749,0.5800739816474254,-0.09935017183345052,False,False,0.30329188027547005
134,JAW,1.7059785710309283,1.497286990686708,1.2985401955794225,0.754969183171592,0.5435710124078305,False,False,0.30329188027547005
135,KAM,-0.8446231483659629,-0.7758306895441908,-0.5835971638870266,-0.6111691886779836,0.027572024790956995,False,False,0.30329188027547005
136,KAN,-1.166837205767435,-0.7758306895441908,-1.925460290765017,-0.8597226820963654,-1.0657376086686514,False,False,0.30329188027547005
137,KAZ,0.12489810489125,0.4611131282587262,0.6177091425348545,0.1796464611763041,0.4380626813585504,False,False,0.30329188027547005
138,KEN,1.324937504351327,1.3070521355377744,1.624051246606461,0.6637963062761476,0.9602549403303133,False,False,0.30329188027547005
139,KGZ,-0.0142869141859617,0.1512156976782091,1.709183257641514,0.08852529716189773,1.6206579604796163,False,False,0.30329188027547005
140,KHA,-0.3590965185691552,-0.1375911635537256,1.0985557542216895,-0.18989088740564955,1.288446641627339,False,False,0.30329188027547005
141,KOR,0.5357290798300853,0.656749766401354,1.2447975667708246,0.3951706602202174,0.8496269065506072,False,False,0.30329188027547005
142,KRA,-0.2706564349073708,0.0370833440830452,0.2255223426910335,-0.11332270682785535,0.33884504951888883,False,False,0.30329188027547005
143,KRI,-0.5543515629821311,-0.3478112764350301,0.8841534092448873,-0.3626846111887972,1.2468380204336844,False,False,0.30329188027547005
144,KRY,-0.2550136075142512,0.1866512807783093,1.2250993586414651,-0.09977336243862113,1.3248727210800864,False,False,0.30329188027547005
145,KTY,-0.316076465277092,-0.4715702278899226,-1.1524157001714472,-0.15248808644355824,-0.999927613727889,False,False,0.30329188027547005
146,KUR,-0.7043448340749994,-0.8686427403087341,-1.3283141513576897,-0.495955745175837,-0.8323584061818528,False,False,0.30329188027547005
148,KZN,-2.289487945482032,-2.0137945668490214,1.0974193288450056,-1.4987831206305096,2.5962024494755154,True,False,0.30329188027547005
149,LAB,-1.1472098202811292,-1.213130445937304,-1.3162858899658734,-0.8456711217542174,-0.47061476821165593,False,False,0.30329188027547005
150,LAO,1.7998782333000327,1.6682034251296716,-0.3407161651233903,0.7769489262391917,-1.117665091362582,False,False,0.30329188027547005
151,LBR,0.9513961585247428,1.204599274217144,0.3773427830299068,0.5517087313648302,-0.17436594833492342,False,False,0.30329188027547005
152,LBS,-0.1995583022388139,0.0765290130562803,-0.2451332068447875,-0.053210924378303104,-0.1919222824664844,False,False,0.30329188027547005
153,LBY,-0.5163956959416253,-0.2373600847840067,-1.4754907390864087,-0.3290217105913034,-1.1464690284951053,False,False,0.30329188027547005
154,LDV,-0.4103955426171011,-0.6123776352883421,1.7189967232157963,-0.23495529566225362,1.95395201887805,True,False,0.30329188027547005
155,LEE,0.360152584295806,0.3175208796893813,0.2781756974093985,0.31791492939341126,-0.039739231984012746,False,False,0.30329188027547005
156,LES,-0.6803996225191898,-0.9708682891234034,-0.5254047938217105,-0.47547833852636,-0.04992645529535045,False,False,0.30329188027547005
157,LOU,-0.2075495706840561,-0.3478112764350301,-0.8703254716999297,-0.05987780482891274,-0.810447666871017,False,False,0.30329188027547005
158,LSI,0.9976906283526756,0.762974568606399,1.0354482774415903,0.5682964959662617,0.46715178147532854,False,False,0.30329188027547005
159,MAG,-1.3086737389980398,-0.7758306895441908,-0.8214797384422634,-0.959419059978954,0.13793932153669064,False,False,0.30329188027547005
160,MAI,-0.4809653179802796,-0.6123776352883421,-0.8447895241479221,-0.2974727526178666,-0.5473167715300555,False,False,0.30329188027547005
161,MAN,-0.66961133933481,-0.5395487887108873,-0.200940786555712,-0.46613041000084227,0.2651896234451303,False,False,0.30329188027547005
162,MAS,-0.5404369373855582,-0.6908187644805573,-0.9671989186717108,-0.3503373705015603,-0.6168615481701505,False,False,0.30329188027547005
163,MAU,-0.9940005198661872,-1.213130445937304,-0.7127885972856807,-0.7308101840589313,0.01802158677325061,False,False,0.30329188027547005
164,MCI,-1.2685440601244593,-1.7447056892362882,-1.442332483197505,-0.931527859252429,-0.5108046239450761,False,False,0.30329188027547005
165,MDG,0.9781801691062716,1.0301489093247012,0.1478727910029542,0.5614921052285374,-0.41361931422558323,False,False,0.30329188027547005
166,MDR,-3.0945798514948133,-2.0137945668490214,-0.8025867334057037,-1.9193550084404387,1.116768275034735,False,False,0.30329188027547005
167,MDV,-0.7094015441326795,-0.9708682891234034,1.3323139060187814,-0.5002291109167201,1.8325430169355015,True,False,0.30329188027547005
168,MIC,-0.5720765914359263,-0.4715702278899226,-1.2480410500855157,-0.37842744051023575,-0.86961360957528,False,False,0.30329188027547005
169,MIN,-0.5028182619198294,-0.5395487887108873,-0.8393050562511082,-0.3169866119616589,-0.5223184442894493,False,False,0.30329188027547005
170,MLI,0.6619265743628597,0.5634271192824869,-0.907126666661114,0.44426159332144344,-1.3513882599825573,False,False,0.30329188027547005
171,MLW,1.2059390387077846,1.106276940078676,0.790657687481814,0.6328342759618746,0.1578234115199394,False,False,0.30329188027547005
172,MLY,2.1609233842024707,1.9190054333660689,0.2814831142876189,0.8590562464147102,-0.5775731321270914,False,False,0.30329188027547005
173,MNT,-0.3248631738209807,-0.3478112764350301,-0.4362491220160043,-0.15996774235028263,-0.27628137966572164,False,False,0.30329188027547005
174,MOL,0.8621709834605815,0.7425575116536355,1.4124636066345972,0.5192874866704179,0.8931761199641793,False,False,0.30329188027547005
175,MON,-0.0753347481786902,0.220928367474343,1.531431400816579,0.047069279536540665,1.4843621212800384,False,False,0.30329188027547005
176,MOR,-0.080154327032154,0.0765290130562803,-0.5322370744929201,0.04299890389665119,-0.5752359783895713,False,False,0.30329188027547005
177,MOZ,1.3226037308474576,1.269752601649205,0.4373403854984796,0.6632115094828023,-0.22587112398432269,False,False,0.30329188027547005
178,MRN,-0.5829021382217695,-1.0846843279216114,-0.1599732571422705,-0.3882955162330315,0.22832225909076098,False,False,0.30329188027547005
179,MRQ,-0.995162151666187,-1.5340381556825426,-1.394075046294138,-0.7317226354182381,-0.6623524108758999,False,False,0.30329188027547005
180,MRS,-1.010767461190324,-1.5340381556825426,-1.5305312365869446,-0.743928068952731,-0.7866031676342136,False,False,0.30329188027547005
181,MRY,-0.4971522033657607,-0.6123776352883421,-0.3333427691521179,-0.3119629932772493,-0.021379775874868612,False,False,0.30329188027547005
182,MSI,-0.6679474595856733,-0.7758306895441908,-0.6094550510375625,-0.4646827034933557,-0.14477234754420676,False,False,0.30329188027547005
183,MSO,-0.3760425069554514,-0.5395487887108873,-1.5540112956995296,-0.2046000138666959,-1.3494112818328337,False,False,0.30329188027547005
184,MTN,-0.502154520371769,-0.4715702278899226,-2.0479615850033444,-0.3163981866794956,-1.7315633983238488,False,True,0.30329188027547005
185,MXC,0.7768010971342538,0.6341746128716227,1.105430702729188,0.4872988085626695,0.6181318941665186,False,False,0.30329188027547005
186,MXE,0.9780504752335092,0.8596013411073246,0.6098940930347814,0.5614465546450094,0.048447538389772005,False,False,0.30329188027547005
187,MXG,1.1969417183514002,0.965132346865476,1.4224313462391582,0.6303693180111398,0.7920620282280184,False,False,0.30329188027547005
189,MXN,0.5852583832485266,0.4611131282587262,0.8077511634048322,0.4155840428654847,0.3921671205393475,False,False,0.30329188027547005
190,MXS,1.248807563307913,1.0612459368974017,1.2216707217393887,0.6443029609517394,0.5773677607876493,False,False,0.30329188027547005
191,MXT,1.3008223652125086,1.1352899663565683,0.5863756225123917,0.6577193638420058,-0.07134374132961407,False,False,0.30329188027547005
192,MYA,2.31634791131532,2.06356860745182,1.0611575223074794,0.8924417997202917,0.1687157225871877,False,False,0.30329188027547005
193,NAM,0.1533848758001277,-0.1375911635537256,-1.3938183450857209,0.19601146947615344,-1.5898298145618743,False,False,0.30329188027547005
194,NAT,0.6741487353994743,0.656749766401354,1.1037310626246748,0.448979056566552,0.6547520060581228,False,False,0.30329188027547005
195,NBR,-0.6241662108297968,-0.8686427403087341,-0.3361315938928808,-0.4257132600262387,0.08958166613335794,False,False,0.30329188027547005
196,NCA,-0.1599613700747242,-0.3478112764350301,-0.0486064136183763,-0.020601611805332196,-0.028004801813044107,False,False,0.30329188027547005
197,NCB,0.8501532614131411,0.6341746128716227,1.1442706484056888,0.5148714934532017,0.6293991549524871,False,False,0.30329188027547005
198,NCS,-0.0853965133329883,0.3175208796893813,1.569313372781036,0.03884205319858366,1.5304713195824524,False,False,0.30329188027547005
199,NDA,-1.201021922890697,-0.8686427403087341,-0.4801702348574959,-0.8840049706345078,0.4038347357770119,False,False,0.30329188027547005
200,NEB,-0.7803204835596383,-0.6123776352883421,-1.7223287212354228,-0.5589886294383994,-1.1633400917970234,False,False,0.30329188027547005
201,NEP,1.6560597304958482,1.5572562346308276,1.992174978744038,0.743241853274494,1.248933125469544,False,False,0.30329188027547005
202,NET,-0.48912678370378,-0.0465899257343305,1.39602565907341,-0.3048447868167248,1.7008704458901347,False,False,0.30329188027547005
203,NEV,-0.4188256842497161,-0.1375911635537256,0.0790147206085394,-0.2424149394079025,0.3214296600164419,False,False,0.30329188027547005
204,NFK,-2.1235021938365857,-2.0137945668490214,-2.292556685314445,-1.4166018028383423,-0.8759548824761028,False,False,0.30329188027547005
205,NFL,-0.8841297636953138,-1.0846843279216114,-1.491973283692078,-0.6432205743785011,-0.8487527093135769,False,False,0.30329188027547005
206,NGA,1.4964621600742338,1.6324472564544497,0.2511515603019646,0.7055162456283719,-0.4543646853264073,False,False,0.30329188027547005
207,NGR,-0.2731072356650171,-0.3478112764350301,-1.9864592267697585,-0.11537843060071085,-1.8710807961690477,False,True,0.30329188027547005
208,NIC,1.2479395697347755,1.106276940078676,0.4693644276374977,0.6440748386446389,-0.1747104110071412,False,False,0.30329188027547005
209,NLA,-0.6877780655495506,-1.0846843279216114,-1.0327072999458695,-0.481829757902312,-0.5508775420435575,False,False,0.30329188027547005
210,NNS,0.7143608773083021,0.700515240754854,-0.2622023948049508,0.4642969175362287,-0.7264993123411795,False,False,0.30329188027547005
211,NOR,-0.5618226096281547,-0.1862733238983291,0.3494674133566428,-0.36931807838302744,0.7187854917396702,False,False,0.30329188027547005
212,NRU,-0.9992542342584176,-1.5340381556825426,-0.8899324586858377,-0.7349329126368449,-0.1549995460489928,False,False,0.30329188027547005
