,Genus,identified_compounds_count,identified_Terpenoids_count,mean_identified_as_Terpenoids,expected_total_mean_for_Terpenoids,weigthing_factor_for_Terpenoids,norm_mean_identified_as_Terpenoids,identified_Fatty_acids_count,mean_identified_as_Fatty_acids,expected_total_mean_for_Fatty_acids,weigthing_factor_for_Fatty_acids,norm_mean_identified_as_Fatty_acids,identified_Polyketides_count,mean_identified_as_Polyketides,expected_total_mean_for_Polyketides,weigthing_factor_for_Polyketides,norm_mean_identified_as_Polyketides,identified_Carbohydrates_count,mean_identified_as_Carbohydrates,expected_total_mean_for_Carbohydrates,weigthing_factor_for_Carbohydrates,norm_mean_identified_as_Carbohydrates,identified_Amino_acids_and_Peptides_count,mean_identified_as_Amino_acids_and_Peptides,expected_total_mean_for_Amino_acids_and_Peptides,weigthing_factor_for_Amino_acids_and_Peptides,norm_mean_identified_as_Amino_acids_and_Peptides,identified_Shikimates_and_Phenylpropanoids_count,mean_identified_as_Shikimates_and_Phenylpropanoids,expected_total_mean_for_Shikimates_and_Phenylpropanoids,weigthing_factor_for_Shikimates_and_Phenylpropanoids,norm_mean_identified_as_Shikimates_and_Phenylpropanoids,identified_Alkaloids_count,mean_identified_as_Alkaloids,expected_total_mean_for_Alkaloids,weigthing_factor_for_Alkaloids,norm_mean_identified_as_Alkaloids
50,Cephalanthus,33,13,0.3939393939393939,0.376865671641791,0.7858349830425586,0.39028279991400117,0,0.0,0.030612244897959183,0.7858349830425586,0.0065560719476767775,0,0.0,0.06663113006396588,0.7858349830425586,0.014270057100042737,2,0.06060606060606061,0.013402375875723424,0.7858349830425586,0.050496682665334226,0,0.0,0.011422479439537008,0.7858349830425586,0.002446295502864469,3,0.09090909090909091,0.17415473652147426,0.7858349830425586,0.10873739601330015,15,0.45454545454545453,0.3269113615595492,0.7858349830425586,0.4272106968567805
51,Cerbera,77,51,0.6623376623376623,0.376865671641791,0.9966651926925867,0.6613856682570279,0,0.0,0.030612244897959183,0.9966651926925867,0.00010208593798204017,0,0.0,0.06663113006396588,0.9966651926925867,0.00022220197943852027,0,0.0,0.013402375875723424,0.9966651926925867,4.469434100706236e-05,0,0.0,0.011422479439537008,0.9966651926925867,3.809176790374633e-05,26,0.33766233766233766,0.17415473652147426,0.9966651926925867,0.33711707131923546,0,0.0,0.3269113615595492,0.9966651926925867,0.00109018639740522
52,Ceriscoides,1,0,0.0,0.376865671641791,0.13010847436299786,0.3278322540646911,0,0.0,0.030612244897959183,0.13010847436299786,0.026629332417459246,0,0.0,0.06663113006396588,0.13010847436299786,0.0579618553862608,0,0.0,0.013402375875723424,0.13010847436299786,0.011658613197693601,0,0.0,0.011422479439537008,0.13010847436299786,0.009936318066216138,1,1.0,0.17415473652147426,0.13010847436299786,0.28160420381257323,0,0.0,0.3269113615595492,0.13010847436299786,0.2843774230551059
53,Ceropegia,25,25,1.0,0.376865671641791,0.6224593312018546,0.7647414489205586,0,0.0,0.030612244897959183,0.6224593312018546,0.011557367412188125,0,0.0,0.06663113006396588,0.6224593312018546,0.025155961407125893,0,0.0,0.013402375875723424,0.6224593312018546,0.005059941951604751,0,0.0,0.011422479439537008,0.6224593312018546,0.004312450526935867,0,0.0,0.17415473652147426,0.6224593312018546,0.06575049570068218,0,0.0,0.3269113615595492,0.6224593312018546,0.12342233408090453
54,Chassalia,4,0,0.0,0.376865671641791,0.16798161486607552,0.3135591675318148,0,0.0,0.030612244897959183,0.16798161486607552,0.025469950565324216,0,0.0,0.06663113006396588,0.16798161486607552,0.05543832523546938,0,0.0,0.013402375875723424,0.16798161486607552,0.01115102313307727,3,0.75,0.011422479439537008,0.16798161486607552,0.13548992404706567,1,0.25,0.17415473652147426,0.16798161486607552,0.18689534636054,0,0.0,0.3269113615595492,0.16798161486607552,0.2719962631267086
55,Chimarrhis,37,1,0.02702702702702703,0.376865671641791,0.8455347349164652,0.08106494600391105,0,0.0,0.030612244897959183,0.8455347349164652,0.004728528522965349,0,0.0,0.06663113006396588,0.8455347349164652,0.010292195168145972,0,0.0,0.013402375875723424,0.8455347349164652,0.0020702015423927898,0,0.0,0.011422479439537008,0.8455347349164652,0.0017643763145393095,16,0.43243243243243246,0.17415473652147426,0.8455347349164652,0.3925374996683817,20,0.5405405405405406,0.3269113615595492,0.8455347349164652,0.5075422527796638
56,Chiococca,23,14,0.6086956521739131,0.376865671641791,0.574442516811659,0.5100386691310611,2,0.08695652173913043,0.030612244897959183,0.574442516811659,0.06297879309453447,0,0.0,0.06663113006396588,0.574442516811659,0.028355376012016324,1,0.043478260869565216,0.013402375875723424,0.574442516811659,0.03067924294692391,0,0.0,0.011422479439537008,0.574442516811659,0.004860921602059941,6,0.2608695652173913,0.17415473652147426,0.574442516811659,0.2239674209624487,0,0.0,0.3269113615595492,0.574442516811659,0.1391195762509555
57,Chione,12,10,0.8333333333333334,0.376865671641791,0.31002551887238755,0.518382295306177,0,0.0,0.030612244897959183,0.31002551887238755,0.02112166778962079,1,0.08333333333333333,0.06663113006396588,0.31002551887238755,0.07180923929886363,0,0.0,0.013402375875723424,0.31002551887238755,0.0092472973407295,0,0.0,0.011422479439537008,0.31002551887238755,0.00788121932448537,1,0.08333333333333333,0.17415473652147426,0.31002551887238755,0.14599778387335255,0,0.0,0.3269113615595492,0.31002551887238755,0.22556049706677128
58,Chironia,26,5,0.19230769230769232,0.376865671641791,0.6456563062257954,0.25770464842044016,0,0.0,0.030612244897959183,0.6456563062257954,0.010847255931863406,6,0.23076923076923078,0.06663113006396588,0.6456563062257954,0.17260792987624485,0,0.0,0.013402375875723424,0.6456563062257954,0.004749047373154128,0,0.0,0.011422479439537008,0.6456563062257954,0.00404748355666545,15,0.5769230769230769,0.17415473652147426,0.6456563062257954,0.43420465544986675,0,0.0,0.3269113615595492,0.6456563062257954,0.11583897939176518
59,Chonemorpha,5,2,0.4,0.376865671641791,0.18242552380635635,0.38108596361044556,0,0.0,0.030612244897959183,0.18242552380635635,0.02502779008756052,0,0.0,0.06663113006396588,0.18242552380635635,0.05447591126023745,0,0.0,0.013402375875723424,0.18242552380635635,0.010957440436344904,0,0.0,0.011422479439537008,0.18242552380635635,0.009338727644612134,0,0.0,0.17415473652147426,0.18242552380635635,0.14238446748818634,3,0.6,0.3269113615595492,0.18242552380635635,0.37672969947261314
60,Ciliosemina,18,0,0.0,0.376865671641791,0.45016600268752216,0.20721355868865768,0,0.0,0.030612244897959183,0.45016600268752216,0.016831652978953403,0,0.0,0.06663113006396588,0.45016600268752216,0.03663606058851798,0,0.0,0.013402375875723424,0.45016600268752216,0.007369081901233331,0,0.0,0.011422479439537008,0.45016600268752216,0.006280467529460225,0,0.0,0.17415473652147426,0.45016600268752216,0.09575619493250356,18,1.0,0.3269113615595492,0.45016600268752216,0.6299129833806738
61,Cinchona,101,2,0.019801980198019802,0.376865671641791,0.9996965529699712,0.019910330114719543,0,0.0,0.030612244897959183,0.9996965529699712,9.289194796800766e-06,49,0.48514851485148514,0.06663113006396588,0.9996965529699712,0.48502151699405593,0,0.0,0.013402375875723424,0.9996965529699712,4.066911154818245e-06,0,0.0,0.011422479439537008,0.9996965529699712,3.4661174614928227e-06,14,0.13861386138613863,0.17415473652147426,0.9996965529699712,0.13862464615914308,36,0.3564356435643564,0.3269113615595492,0.9996965529699712,0.3564266845086683
62,Coccochondra,32,28,0.875,0.376865671641791,0.7685247834990175,0.7596942484967121,4,0.125,0.030612244897959183,0.7685247834990175,0.10315157395271339,0,0.0,0.06663113006396588,0.7685247834990175,0.015423455257261624,0,0.0,0.013402375875723424,0.7685247834990175,0.003102317857460624,0,0.0,0.011422479439537008,0.7685247834990175,0.00264402090124485,0,0.0,0.17415473652147426,0.7685247834990175,0.04031250534097981,0,0.0,0.3269113615595492,0.7685247834990175,0.07567187819362761
63,Coelospermum,11,4,0.36363636363636365,0.376865671641791,0.28905049737499605,0.3730417335828952,0,0.0,0.030612244897959183,0.28905049737499605,0.021763760284438893,5,0.45454545454545453,0.06663113006396588,0.28905049737499605,0.1787579584942258,0,0.0,0.013402375875723424,0.28905049737499605,0.009528412462838918,1,0.09090909090909091,0.011422479439537008,0.28905049737499605,0.03439812401946463,1,0.09090909090909091,0.17415473652147426,0.28905049737499605,0.1500925412529122,0,0.0,0.3269113615595492,0.28905049737499605,0.23241746990322432
64,Coffea,350,80,0.22857142857142856,0.376865671641791,0.9999999999999953,0.22857142857142926,82,0.2342857142857143,0.030612244897959183,0.9999999999999953,0.23428571428571335,18,0.05142857142857143,0.06663113006396588,0.9999999999999953,0.0514285714285715,13,0.037142857142857144,0.013402375875723424,0.9999999999999953,0.03714285714285703,17,0.04857142857142857,0.011422479439537008,0.9999999999999953,0.0485714285714284,84,0.24,0.17415473652147426,0.9999999999999953,0.23999999999999969,56,0.16,0.3269113615595492,0.9999999999999953,0.16000000000000078
65,Comastoma,3,0,0.0,0.376865671641791,0.15446526508353473,0.3186530157707574,0,0.0,0.030612244897959183,0.15446526508353473,0.025883716374993832,3,1.0,0.06663113006396588,0.15446526508353473,0.21080419997935462,0,0.0,0.013402375875723424,0.15446526508353473,0.011332174333330634,0,0.0,0.011422479439537008,0.15446526508353473,0.0096581031249977,0,0.0,0.17415473652147426,0.15446526508353473,0.14725387897913159,0,0.0,0.3269113615595492,0.15446526508353473,0.27641491143743413
66,Coprosma,21,2,0.09523809523809523,0.376865671641791,0.52497918747894,0.2290170554097157,0,0.0,0.030612244897959183,0.52497918747894,0.014541453444522245,13,0.6190476190476191,0.06663113006396588,0.52497918747894,0.3566382896005729,0,0.0,0.013402375875723424,0.52497918747894,0.006366407478198793,0,0.0,0.011422479439537008,0.52497918747894,0.0054259154643739715,6,0.2857142857142857,0.17415473652147426,0.52497918747894,0.23272117801223324,0,0.0,0.3269113615595492,0.52497918747894,0.15528970059038308
67,Coptosperma,1,1,1.0,0.376865671641791,0.13010847436299786,0.45794072842768896,0,0.0,0.030612244897959183,0.13010847436299786,0.026629332417459246,0,0.0,0.06663113006396588,0.13010847436299786,0.0579618553862608,0,0.0,0.013402375875723424,0.13010847436299786,0.011658613197693601,0,0.0,0.011422479439537008,0.13010847436299786,0.009936318066216138,0,0.0,0.17415473652147426,0.13010847436299786,0.15149572944957537,0,0.0,0.3269113615595492,0.13010847436299786,0.2843774230551059
68,Cordiera,52,34,0.6538461538461539,0.376865671641791,0.9608342772032357,0.6429980130600236,0,0.0,0.030612244897959183,0.9608342772032357,0.0011989506978601326,0,0.0,0.06663113006396588,0.9608342772032357,0.002609656369720438,1,0.019230769230769232,0.013402375875723424,0.9608342772032357,0.019002495992275006,0,0.0,0.011422479439537008,0.9608342772032357,0.0004473696633806465,17,0.3269230769230769,0.17415473652147426,0.9608342772032357,0.320939794450786,0,0.0,0.3269113615595492,0.9608342772032357,0.012803719765954104
69,Corynanthe,14,0,0.0,0.376865671641791,0.35434369377420455,0.24332569749554228,0,0.0,0.030612244897959183,0.35434369377420455,0.019764988966095777,0,0.0,0.06663113006396588,0.35434369377420455,0.04302080931675076,0,0.0,0.013402375875723424,0.35434369377420455,0.008653328502569295,0,0.0,0.011422479439537008,0.35434369377420455,0.0073749958828715585,0,0.0,0.17415473652147426,0.35434369377420455,0.11244410389418169,14,1.0,0.3269113615595492,0.35434369377420455,0.5654160759419886
70,Coussarea,44,29,0.6590909090909091,0.376865671641791,0.9168273035060777,0.6356174750736284,0,0.0,0.030612244897959183,0.9168273035060777,0.0025461029538955816,7,0.1590909090909091,0.06663113006396588,0.9168273035060777,0.15140077995200601,0,0.0,0.013402375875723424,0.9168273035060777,0.0011147117410090109,0,0.0,0.011422479439537008,0.9168273035060777,0.0009500384156326797,8,0.18181818181818182,0.17415473652147426,0.9168273035060777,0.181180792408421,0,0.0,0.3269113615595492,0.9168273035060777,0.027190099455407294
71,Coutarea,16,0,0.0,0.376865671641791,0.401312339887548,0.22562482713193152,0,0.0,0.030612244897959183,0.401312339887548,0.01832717326874853,0,0.0,0.06663113006396588,0.401312339887548,0.03989123534864419,0,0.0,0.013402375875723424,0.401312339887548,0.008023837052984432,0,0.0,0.011422479439537008,0.401312339887548,0.006838497488339004,16,1.0,0.17415473652147426,0.401312339887548,0.50557663159309,0,0.0,0.3269113615595492,0.401312339887548,0.1957177981162623
72,Coutoubea,5,2,0.4,0.376865671641791,0.18242552380635635,0.38108596361044556,0,0.0,0.030612244897959183,0.18242552380635635,0.02502779008756052,0,0.0,0.06663113006396588,0.18242552380635635,0.05447591126023745,0,0.0,0.013402375875723424,0.18242552380635635,0.010957440436344904,0,0.0,0.011422479439537008,0.18242552380635635,0.009338727644612134,3,0.6,0.17415473652147426,0.18242552380635635,0.25183978177200017,0,0.0,0.3269113615595492,0.18242552380635635,0.2672743851887993
73,Craspidospermum,2,0,0.0,0.376865671641791,0.1418510649004878,0.3234068747949654,0,0.0,0.030612244897959183,0.1418510649004878,0.02626986536018915,0,0.0,0.06663113006396588,0.1418510649004878,0.05717943330886942,0,0.0,0.013402375875723424,0.1418510649004878,0.011501234585555449,0,0.0,0.011422479439537008,0.1418510649004878,0.009802188567234757,0,0.0,0.17415473652147426,0.1418510649004878,0.14945070168843927,2,1.0,0.3269113615595492,0.1418510649004878,0.42238970169474654
74,Crioceras,13,0,0.0,0.376865671641791,0.33181222783183395,0.25181703354098794,0,0.0,0.030612244897959183,0.33181222783183395,0.020454727719433654,0,0.0,0.06663113006396588,0.33181222783183395,0.04452210635448867,0,0.0,0.013402375875723424,0.33181222783183395,0.008955303678160009,0,0.0,0.011422479439537008,0.33181222783183395,0.007632361089340916,0,0.0,0.17415473652147426,0.33181222783183395,0.11636806540881783,13,1.0,0.3269113615595492,0.33181222783183395,0.550250402208771
75,Crossopteryx,14,4,0.2857142857142857,0.376865671641791,0.35434369377420455,0.3445667528596007,0,0.0,0.030612244897959183,0.35434369377420455,0.019764988966095777,0,0.0,0.06663113006396588,0.35434369377420455,0.04302080931675076,0,0.0,0.013402375875723424,0.35434369377420455,0.008653328502569295,0,0.0,0.011422479439537008,0.35434369377420455,0.0073749958828715585,10,0.7142857142857143,0.17415473652147426,0.35434369377420455,0.3655467423043278,0,0.0,0.3269113615595492,0.35434369377420455,0.211072382167784
76,Crucianella,12,9,0.75,0.376865671641791,0.31002551887238755,0.4925468354001446,0,0.0,0.030612244897959183,0.31002551887238755,0.02112166778962079,0,0.0,0.06663113006396588,0.31002551887238755,0.04597377939283132,0,0.0,0.013402375875723424,0.31002551887238755,0.0092472973407295,0,0.0,0.011422479439537008,0.31002551887238755,0.00788121932448537,3,0.25,0.17415473652147426,0.31002551887238755,0.19766870368541717,0,0.0,0.3269113615595492,0.31002551887238755,0.22556049706677128
77,Cruciata,27,10,0.37037037037037035,0.376865671641791,0.668187772168166,0.37252559075567937,0,0.0,0.030612244897959183,0.668187772168166,0.010157517178525529,0,0.0,0.06663113006396588,0.668187772168166,0.022109023709477208,0,0.0,0.013402375875723424,0.668187772168166,0.004447072197563416,0,0.0,0.011422479439537008,0.668187772168166,0.003790118350196093,17,0.6296296296296297,0.17415473652147426,0.668187772168166,0.4784974906259462,0,0.0,0.3269113615595492,0.668187772168166,0.10847318718261219
78,Cruckshanksia,3,3,1.0,0.376865671641791,0.15446526508353473,0.4731182808542921,0,0.0,0.030612244897959183,0.15446526508353473,0.025883716374993832,0,0.0,0.06663113006396588,0.15446526508353473,0.05633893489581991,0,0.0,0.013402375875723424,0.15446526508353473,0.011332174333330634,0,0.0,0.011422479439537008,0.15446526508353473,0.0096581031249977,0,0.0,0.17415473652147426,0.15446526508353473,0.14725387897913159,0,0.0,0.3269113615595492,0.15446526508353473,0.27641491143743413
79,Cryptolepis,59,18,0.3050847457627119,0.376865671641791,0.9801596942659225,0.30650890127802793,9,0.15254237288135594,0.030612244897959183,0.9801596942659225,0.15012324186397016,1,0.01694915254237288,0.06663113006396588,0.9801596942659225,0.01793485816587485,0,0.0,0.013402375875723424,0.9801596942659225,0.00026590723493737697,0,0.0,0.011422479439537008,0.9801596942659225,0.0002266254843216281,5,0.0847457627118644,0.17415473652147426,0.9801596942659225,0.08651966408761719,26,0.4406779661016949,0.3269113615595492,0.9801596942659225,0.43842080188525084
80,Cryptostegia,31,22,0.7096774193548387,0.376865671641791,0.7502601055951177,0.6265610486242779,9,0.2903225806451613,0.030612244897959183,0.7502601055951177,0.22546254881979852,0,0.0,0.06663113006396588,0.7502601055951177,0.01664045138625282,0,0.0,0.013402375875723424,0.7502601055951177,0.00334710793597771,0,0.0,0.011422479439537008,0.7502601055951177,0.0028526488090719116,0,0.0,0.17415473652147426,0.7502601055951177,0.04349338550898308,0,0.0,0.3269113615595492,0.7502601055951177,0.08164280891563812
81,Curtia,6,6,1.0,0.376865671641791,0.19781611144141828,0.5001316813832718,0,0.0,0.030612244897959183,0.19781611144141828,0.0245566496497525,0,0.0,0.06663113006396588,0.19781611144141828,0.05345041901376477,0,0.0,0.013402375875723424,0.19781611144141828,0.010751169995911542,0,0.0,0.011422479439537008,0.19781611144141828,0.009162928973788247,0,0.0,0.17415473652147426,0.19781611144141828,0.13970412375369146,0,0.0,0.3269113615595492,0.19781611144141828,0.2622430272298196
82,Cyclocotyla,1,0,0.0,0.376865671641791,0.13010847436299786,0.3278322540646911,0,0.0,0.030612244897959183,0.13010847436299786,0.026629332417459246,0,0.0,0.06663113006396588,0.13010847436299786,0.0579618553862608,0,0.0,0.013402375875723424,0.13010847436299786,0.011658613197693601,0,0.0,0.011422479439537008,0.13010847436299786,0.009936318066216138,0,0.0,0.17415473652147426,0.13010847436299786,0.15149572944957537,1,1.0,0.3269113615595492,0.13010847436299786,0.4144858974181037
83,Cynanchum,122,85,0.6967213114754098,0.376865671641791,0.9999628310628971,0.6967094227812509,0,0.0,0.030612244897959183,0.9999628310628971,1.1378246051916466e-06,7,0.05737704918032787,0.06663113006396588,0.9999628310628971,0.057377393144678185,5,0.040983606557377046,0.013402375875723424,0.9999628310628971,0.040982581392348616,0,0.0,0.011422479439537008,0.9999628310628971,4.2456141984762936e-07,19,0.1557377049180328,0.17415473652147426,0.9999628310628971,0.1557383894595221,6,0.04918032786885246,0.3269113615595492,0.9999628310628971,0.04919065083617524
84,Cyrtophyllum,6,4,0.6666666666666666,0.376865671641791,0.19781611144141828,0.43419297756946573,0,0.0,0.030612244897959183,0.19781611144141828,0.0245566496497525,1,0.16666666666666666,0.06663113006396588,0.19781611144141828,0.08641977092066783,0,0.0,0.013402375875723424,0.19781611144141828,0.010751169995911542,0,0.0,0.011422479439537008,0.19781611144141828,0.009162928973788247,0,0.0,0.17415473652147426,0.19781611144141828,0.13970412375369146,1,0.16666666666666666,0.3269113615595492,0.19781611144141828,0.29521237913672266
85,Damnacanthus,22,3,0.13636363636363635,0.376865671641791,0.549833997312478,0.24462947622301665,0,0.0,0.030612244897959183,0.549833997312478,0.013780591919005776,19,0.8636363636363636,0.06663113006396588,0.549833997312478,0.5048517035180425,0,0.0,0.013402375875723424,0.549833997312478,0.006033293974490091,0,0.0,0.011422479439537008,0.549833997312478,0.005142011910076782,0,0.0,0.17415473652147426,0.549833997312478,0.07839854158897068,0,0.0,0.3269113615595492,0.549833997312478,0.14716438086639752
86,Debia,4,4,1.0,0.376865671641791,0.16798161486607552,0.48154078239789033,0,0.0,0.030612244897959183,0.16798161486607552,0.025469950565324216,0,0.0,0.06663113006396588,0.16798161486607552,0.05543832523546938,0,0.0,0.013402375875723424,0.16798161486607552,0.01115102313307727,0,0.0,0.011422479439537008,0.16798161486607552,0.009503712897509037,0,0.0,0.17415473652147426,0.16798161486607552,0.14489994264402112,0,0.0,0.3269113615595492,0.16798161486607552,0.2719962631267086
87,Decalepis,8,0,0.0,0.376865671641791,0.23147521650098238,0.2896306087067193,0,0.0,0.030612244897959183,0.23147521650098238,0.023526268882622988,0,0.0,0.06663113006396588,0.23147521650098238,0.05120767480670427,0,0.0,0.013402375875723424,0.23147521650098238,0.010300058018262802,0,0.0,0.011422479439537008,0.23147521650098238,0.00877845853829216,8,1.0,0.17415473652147426,0.23147521650098238,0.36531744768147684,0,0.0,0.3269113615595492,0.23147521650098238,0.2512394833659216
88,Deppea,1,0,0.0,0.376865671641791,0.13010847436299786,0.3278322540646911,0,0.0,0.030612244897959183,0.13010847436299786,0.026629332417459246,0,0.0,0.06663113006396588,0.13010847436299786,0.0579618553862608,0,0.0,0.013402375875723424,0.13010847436299786,0.011658613197693601,0,0.0,0.011422479439537008,0.13010847436299786,0.009936318066216138,0,0.0,0.17415473652147426,0.13010847436299786,0.15149572944957537,1,1.0,0.3269113615595492,0.13010847436299786,0.4144858974181037
89,Desmidorchis,31,29,0.9354838709677419,0.376865671641791,0.7502601055951177,0.7959746208554335,0,0.0,0.030612244897959183,0.7502601055951177,0.0076450988083127235,0,0.0,0.06663113006396588,0.7502601055951177,0.01664045138625282,0,0.0,0.013402375875723424,0.7502601055951177,0.00334710793597771,0,0.0,0.011422479439537008,0.7502601055951177,0.0028526488090719116,2,0.06451612903225806,0.17415473652147426,0.7502601055951177,0.09189726328931325,0,0.0,0.3269113615595492,0.7502601055951177,0.08164280891563812
90,Dimetia,35,10,0.2857142857142857,0.376865671641791,0.8175744761936437,0.3023426250377862,0,0.0,0.030612244897959183,0.8175744761936437,0.005584454810398664,14,0.4,0.06663113006396588,0.8175744761936437,0.33918500928118595,0,0.0,0.013402375875723424,0.8175744761936437,0.0024449354393785193,0,0.0,0.011422479439537008,0.8175744761936437,0.0020837517949248746,6,0.17142857142857143,0.17415473652147426,0.8175744761936437,0.17192589352362683,5,0.14285714285714285,0.3269113615595492,0.8175744761936437,0.17643333011269902
91,Dioecrescis,8,5,0.625,0.376865671641791,0.23147521650098238,0.4343026190198333,1,0.125,0.030612244897959183,0.23147521650098238,0.052460670945245785,0,0.0,0.06663113006396588,0.23147521650098238,0.05120767480670427,0,0.0,0.013402375875723424,0.23147521650098238,0.010300058018262802,0,0.0,0.011422479439537008,0.23147521650098238,0.00877845853829216,2,0.25,0.17415473652147426,0.23147521650098238,0.19171103530574005,0,0.0,0.3269113615595492,0.23147521650098238,0.2512394833659216
92,Diplorhynchus,3,0,0.0,0.376865671641791,0.15446526508353473,0.3186530157707574,0,0.0,0.030612244897959183,0.15446526508353473,0.025883716374993832,0,0.0,0.06663113006396588,0.15446526508353473,0.05633893489581991,0,0.0,0.013402375875723424,0.15446526508353473,0.011332174333330634,0,0.0,0.011422479439537008,0.15446526508353473,0.0096581031249977,0,0.0,0.17415473652147426,0.15446526508353473,0.14725387897913159,3,1.0,0.3269113615595492,0.15446526508353473,0.4308801765209689
93,Diplospora,63,54,0.8571428571428571,0.376865671641791,0.9866130821723351,0.8507134259260521,0,0.0,0.030612244897959183,0.9866130821723351,0.000409803606969333,0,0.0,0.06663113006396588,0.9866130821723351,0.0008919854629307622,0,0.0,0.013402375875723424,0.9866130821723351,0.00017941650454378759,0,0.0,0.011422479439537008,0.9866130821723351,0.0001529117936452735,9,0.14285714285714285,0.17415473652147426,0.9866130821723351,0.1432761211717309,0,0.0,0.3269113615595492,0.9866130821723351,0.0043763355341277285
94,Dischidanthus,15,14,0.9333333333333333,0.376865671641791,0.3775406687981454,0.5869548448013561,0,0.0,0.030612244897959183,0.3775406687981454,0.01905487748577106,1,0.06666666666666667,0.06663113006396588,0.3775406687981454,0.06664454657671635,0,0.0,0.013402375875723424,0.3775406687981454,0.008342433924118672,0,0.0,0.011422479439537008,0.3775406687981454,0.007110028912601141,0,0.0,0.17415473652147426,0.3775406687981454,0.10840424082079207,0,0.0,0.3269113615595492,0.3775406687981454,0.20348902747864467
95,Dischidia,10,6,0.6,0.376865671641791,0.2689414213699951,0.4368757350668869,0,0.0,0.030612244897959183,0.2689414213699951,0.02237934424377566,0,0.0,0.06663113006396588,0.2689414213699951,0.04871125923707389,0,0.0,0.013402375875723424,0.2689414213699951,0.009797921857971433,0,0.0,0.011422479439537008,0.2689414213699951,0.00835050158349838,4,0.4,0.17415473652147426,0.2689414213699951,0.23489388269107003,0,0.0,0.3269113615595492,0.2689414213699951,0.23899135531972365
96,Diyaminauclea,1,0,0.0,0.376865671641791,0.13010847436299786,0.3278322540646911,0,0.0,0.030612244897959183,0.13010847436299786,0.026629332417459246,0,0.0,0.06663113006396588,0.13010847436299786,0.0579618553862608,0,0.0,0.013402375875723424,0.13010847436299786,0.011658613197693601,0,0.0,0.011422479439537008,0.13010847436299786,0.009936318066216138,0,0.0,0.17415473652147426,0.13010847436299786,0.15149572944957537,1,1.0,0.3269113615595492,0.13010847436299786,0.4144858974181037
97,Dolichopentas,10,0,0.0,0.376865671641791,0.2689414213699951,0.2755108822448899,0,0.0,0.030612244897959183,0.2689414213699951,0.02237934424377566,9,0.9,0.06663113006396588,0.2689414213699951,0.2907585384700695,0,0.0,0.013402375875723424,0.2689414213699951,0.009797921857971433,0,0.0,0.011422479439537008,0.2689414213699951,0.00835050158349838,1,0.1,0.17415473652147426,0.2689414213699951,0.1542114562800715,0,0.0,0.3269113615595492,0.2689414213699951,0.23899135531972365
98,Dunnia,2,2,1.0,0.376865671641791,0.1418510649004878,0.46525793969545315,0,0.0,0.030612244897959183,0.1418510649004878,0.02626986536018915,0,0.0,0.06663113006396588,0.1418510649004878,0.05717943330886942,0,0.0,0.013402375875723424,0.1418510649004878,0.011501234585555449,0,0.0,0.011422479439537008,0.1418510649004878,0.009802188567234757,0,0.0,0.17415473652147426,0.1418510649004878,0.14945070168843927,0,0.0,0.3269113615595492,0.1418510649004878,0.2805386367942587
99,Duroia,7,4,0.5714285714285714,0.376865671641791,0.2141650169574414,0.4185342383739158,0,0.0,0.030612244897959183,0.2141650169574414,0.024056172950282406,0,0.0,0.06663113006396588,0.2141650169574414,0.05236107296392315,0,0.0,0.013402375875723424,0.2141650169574414,0.010532055819029114,0,0.0,0.011422479439537008,0.2141650169574414,0.00897618393667254,3,0.42857142857142855,0.17415473652147426,0.2141650169574414,0.22864189168860885,0,0.0,0.3269113615595492,0.2141650169574414,0.2568983842675681
100,Dyera,5,0,0.0,0.376865671641791,0.18242552380635635,0.308115754087903,0,0.0,0.030612244897959183,0.18242552380635635,0.02502779008756052,0,0.0,0.06663113006396588,0.18242552380635635,0.05447591126023745,1,0.2,0.013402375875723424,0.18242552380635635,0.047442545197616176,0,0.0,0.011422479439537008,0.18242552380635635,0.009338727644612134,0,0.0,0.17415473652147426,0.18242552380635635,0.14238446748818634,4,0.8,0.3269113615595492,0.18242552380635635,0.4132148042338844
101,Echites,1,1,1.0,0.376865671641791,0.13010847436299786,0.45794072842768896,0,0.0,0.030612244897959183,0.13010847436299786,0.026629332417459246,0,0.0,0.06663113006396588,0.13010847436299786,0.0579618553862608,0,0.0,0.013402375875723424,0.13010847436299786,0.011658613197693601,0,0.0,0.011422479439537008,0.13010847436299786,0.009936318066216138,0,0.0,0.17415473652147426,0.13010847436299786,0.15149572944957537,0,0.0,0.3269113615595492,0.13010847436299786,0.2843774230551059
102,Emmenopterys,2,0,0.0,0.376865671641791,0.1418510649004878,0.3234068747949654,0,0.0,0.030612244897959183,0.1418510649004878,0.02626986536018915,0,0.0,0.06663113006396588,0.1418510649004878,0.05717943330886942,0,0.0,0.013402375875723424,0.1418510649004878,0.011501234585555449,0,0.0,0.011422479439537008,0.1418510649004878,0.009802188567234757,0,0.0,0.17415473652147426,0.1418510649004878,0.14945070168843927,2,1.0,0.3269113615595492,0.1418510649004878,0.42238970169474654
